The average active PES project on different diabatic wave function for one core sample. psit(ifre)=P(ifre,isurface)**2 
         time      psit(1)      psit(2)      psit(3)      psit(4)      psit(5)      psit(6)      psit(7)      psit(8)      psit(9)     psit(10)     psit(11)     psit(12)     psit(13)     psit(14)     psit(15)     psit(16)     psit(17)     psit(18)     psit(19)     psit(20)     psit(21)     psit(22)     psit(23)     psit(24)     psit(25)     psit(26)     psit(27)     psit(28)     psit(29)     psit(30)     psit(31)     psit(32)     psit(33)     psit(34)     psit(35)     psit(36)
          fs             1            2            3            4            5            6            7            8            9           10           11           12           13           14           15           16           17           18           19           20           21           22           23           24           25           26           27           28           29           30           31           32           33           34           35           36
  0.00000E+00  0.91544E-05  0.72188E-04  0.51556E-03  0.30662E-02  0.51556E-03  0.72188E-04  0.61107E-04  0.18533E-03  0.85556E-01  0.99535E-01  0.17352E-03  0.63206E-04  0.53744E-03  0.71319E-01  0.29468E-03  0.73266E-01  0.53931E-03  0.16263E-03  0.18823E-02  0.76240E-01  0.87986E-01  0.20293E-02  0.87986E-01  0.76240E-01  0.53744E-03  0.16263E-03  0.53931E-03  0.73266E-01  0.29468E-03  0.71319E-01  0.61107E-04  0.63206E-04  0.17352E-03  0.99535E-01  0.85556E-01  0.18533E-03
  0.10000E+01  0.14785E-04  0.76817E-04  0.54236E-03  0.48208E-02  0.54236E-03  0.76817E-04  0.68226E-04  0.21462E-03  0.78616E-01  0.91114E-01  0.22211E-03  0.57974E-04  0.56053E-03  0.77232E-01  0.27913E-03  0.75528E-01  0.59314E-03  0.14492E-03  0.34100E-02  0.80464E-01  0.88774E-01  0.27792E-02  0.88774E-01  0.80464E-01  0.56053E-03  0.14492E-03  0.59314E-03  0.75528E-01  0.27913E-03  0.77232E-01  0.68226E-04  0.57974E-04  0.22211E-03  0.91114E-01  0.78616E-01  0.21462E-03
  0.20000E+01  0.14530E-04  0.61181E-04  0.53129E-03  0.57281E-02  0.53129E-03  0.61181E-04  0.58199E-04  0.16563E-03  0.71041E-01  0.84656E-01  0.25472E-03  0.60371E-04  0.53898E-03  0.77577E-01  0.35781E-03  0.73078E-01  0.68955E-03  0.15671E-03  0.35579E-02  0.99114E-01  0.85980E-01  0.20606E-02  0.85980E-01  0.99114E-01  0.53898E-03  0.15671E-03  0.68955E-03  0.73078E-01  0.35781E-03  0.77577E-01  0.58199E-04  0.60371E-04  0.25472E-03  0.84656E-01  0.71041E-01  0.16563E-03
  0.30000E+01  0.12326E-04  0.56803E-04  0.50258E-03  0.56131E-02  0.50258E-03  0.56803E-04  0.49616E-04  0.19893E-03  0.71632E-01  0.68629E-01  0.24224E-03  0.58207E-04  0.45794E-03  0.70744E-01  0.38731E-03  0.77066E-01  0.76490E-03  0.17494E-03  0.39173E-02  0.10139E+00  0.10138E+00  0.29917E-02  0.10138E+00  0.10139E+00  0.45794E-03  0.17494E-03  0.76490E-03  0.77066E-01  0.38731E-03  0.70744E-01  0.49616E-04  0.58207E-04  0.24224E-03  0.68629E-01  0.71632E-01  0.19893E-03
  0.40000E+01  0.16950E-04  0.59994E-04  0.59819E-03  0.55867E-02  0.59819E-03  0.59994E-04  0.50403E-04  0.19181E-03  0.89845E-01  0.83706E-01  0.23794E-03  0.49929E-04  0.35806E-03  0.82110E-01  0.46121E-03  0.59783E-01  0.56205E-03  0.16194E-03  0.39864E-02  0.95933E-01  0.79385E-01  0.34239E-02  0.79385E-01  0.95933E-01  0.35806E-03  0.16194E-03  0.56205E-03  0.59783E-01  0.46121E-03  0.82110E-01  0.50403E-04  0.49929E-04  0.23794E-03  0.83706E-01  0.89845E-01  0.19181E-03
  0.50000E+01  0.18694E-04  0.57507E-04  0.45631E-03  0.46444E-02  0.45631E-03  0.57507E-04  0.52400E-04  0.17816E-03  0.77757E-01  0.82811E-01  0.17273E-03  0.45893E-04  0.29700E-03  0.80562E-01  0.57836E-03  0.68974E-01  0.60191E-03  0.17039E-03  0.22624E-02  0.10707E+00  0.74660E-01  0.41919E-02  0.74660E-01  0.10707E+00  0.29700E-03  0.17039E-03  0.60191E-03  0.68974E-01  0.57836E-03  0.80562E-01  0.52400E-04  0.45893E-04  0.17273E-03  0.82811E-01  0.77757E-01  0.17816E-03
  0.60000E+01  0.25457E-04  0.44427E-04  0.55205E-03  0.36544E-02  0.55205E-03  0.44427E-04  0.48738E-04  0.17812E-03  0.57502E-01  0.90521E-01  0.19508E-03  0.43623E-04  0.30518E-03  0.70922E-01  0.63455E-03  0.62471E-01  0.65310E-03  0.23464E-03  0.18865E-02  0.11240E+00  0.98077E-01  0.48590E-02  0.98077E-01  0.11240E+00  0.30518E-03  0.23464E-03  0.65310E-03  0.62471E-01  0.63455E-03  0.70922E-01  0.48738E-04  0.43623E-04  0.19508E-03  0.90521E-01  0.57502E-01  0.17812E-03
  0.70000E+01  0.25682E-04  0.39915E-04  0.54591E-03  0.44199E-02  0.54591E-03  0.39915E-04  0.56884E-04  0.17519E-03  0.60472E-01  0.10287E+00  0.20432E-03  0.61488E-04  0.35888E-03  0.80910E-01  0.48123E-03  0.63623E-01  0.54027E-03  0.24978E-03  0.16841E-02  0.89692E-01  0.94288E-01  0.47248E-02  0.94288E-01  0.89692E-01  0.35888E-03  0.24978E-03  0.54027E-03  0.63623E-01  0.48123E-03  0.80910E-01  0.56884E-04  0.61488E-04  0.20432E-03  0.10287E+00  0.60472E-01  0.17519E-03
  0.80000E+01  0.11849E-04  0.32211E-04  0.52002E-03  0.32217E-02  0.52002E-03  0.32211E-04  0.57346E-04  0.28631E-03  0.75485E-01  0.85700E-01  0.18769E-03  0.68960E-04  0.61584E-03  0.10594E+00  0.51113E-03  0.60059E-01  0.80403E-03  0.26241E-03  0.26488E-02  0.70282E-01  0.93488E-01  0.55214E-02  0.93488E-01  0.70282E-01  0.61584E-03  0.26241E-03  0.80403E-03  0.60059E-01  0.51113E-03  0.10594E+00  0.57346E-04  0.68960E-04  0.18769E-03  0.85700E-01  0.75485E-01  0.28631E-03
  0.90000E+01  0.14540E-04  0.47058E-04  0.43716E-03  0.30521E-02  0.43716E-03  0.47058E-04  0.49075E-04  0.18099E-03  0.62263E-01  0.97621E-01  0.21886E-03  0.77493E-04  0.42414E-03  0.10014E+00  0.56985E-03  0.82441E-01  0.76972E-03  0.24309E-03  0.27808E-02  0.73826E-01  0.74052E-01  0.74402E-02  0.74052E-01  0.73826E-01  0.42414E-03  0.24309E-03  0.76972E-03  0.82441E-01  0.56985E-03  0.10014E+00  0.49075E-04  0.77493E-04  0.21886E-03  0.97621E-01  0.62263E-01  0.18099E-03
  0.10000E+02  0.16319E-04  0.36803E-04  0.50592E-03  0.28280E-02  0.50592E-03  0.36803E-04  0.37102E-04  0.11522E-03  0.66689E-01  0.10326E+00  0.23418E-03  0.57265E-04  0.37327E-03  0.87082E-01  0.48887E-03  0.85436E-01  0.54735E-03  0.20217E-03  0.34784E-02  0.75933E-01  0.72833E-01  0.60056E-02  0.72833E-01  0.75933E-01  0.37327E-03  0.20217E-03  0.54735E-03  0.85436E-01  0.48887E-03  0.87082E-01  0.37102E-04  0.57265E-04  0.23418E-03  0.10326E+00  0.66689E-01  0.11522E-03
  0.11000E+02  0.18214E-04  0.28317E-04  0.64388E-03  0.44148E-02  0.64388E-03  0.28317E-04  0.35760E-04  0.14011E-03  0.87558E-01  0.97091E-01  0.19018E-03  0.34597E-04  0.50567E-03  0.79085E-01  0.42323E-03  0.69025E-01  0.43015E-03  0.16877E-03  0.34749E-02  0.81319E-01  0.76931E-01  0.48740E-02  0.76931E-01  0.81319E-01  0.50567E-03  0.16877E-03  0.43015E-03  0.69025E-01  0.42323E-03  0.79085E-01  0.35760E-04  0.34597E-04  0.19018E-03  0.97091E-01  0.87558E-01  0.14011E-03
  0.12000E+02  0.20387E-04  0.33278E-04  0.77581E-03  0.62903E-02  0.77581E-03  0.33278E-04  0.36161E-04  0.17452E-03  0.10107E+00  0.82699E-01  0.18793E-03  0.29785E-04  0.46288E-03  0.82986E-01  0.45931E-03  0.68564E-01  0.50198E-03  0.17587E-03  0.38953E-02  0.88584E-01  0.66394E-01  0.35272E-02  0.66394E-01  0.88584E-01  0.46288E-03  0.17587E-03  0.50198E-03  0.68564E-01  0.45931E-03  0.82986E-01  0.36161E-04  0.29785E-04  0.18793E-03  0.82699E-01  0.10107E+00  0.17452E-03
  0.13000E+02  0.20445E-04  0.41455E-04  0.72350E-03  0.54716E-02  0.72350E-03  0.41455E-04  0.39143E-04  0.15091E-03  0.95498E-01  0.52774E-01  0.15707E-03  0.40708E-04  0.44666E-03  0.82684E-01  0.55085E-03  0.71638E-01  0.46550E-03  0.17909E-03  0.40191E-02  0.11337E+00  0.75021E-01  0.29209E-02  0.75021E-01  0.11337E+00  0.44666E-03  0.17909E-03  0.46550E-03  0.71638E-01  0.55085E-03  0.82684E-01  0.39143E-04  0.40708E-04  0.15707E-03  0.52774E-01  0.95498E-01  0.15091E-03
  0.14000E+02  0.16690E-04  0.39882E-04  0.68141E-03  0.49832E-02  0.68141E-03  0.39882E-04  0.45325E-04  0.18626E-03  0.94551E-01  0.40651E-01  0.17268E-03  0.48309E-04  0.43903E-03  0.55662E-01  0.62627E-03  0.79328E-01  0.54596E-03  0.17914E-03  0.40393E-02  0.12234E+00  0.97722E-01  0.45293E-02  0.97722E-01  0.12234E+00  0.43903E-03  0.17914E-03  0.54596E-03  0.79328E-01  0.62627E-03  0.55662E-01  0.45325E-04  0.48309E-04  0.17268E-03  0.40651E-01  0.94551E-01  0.18626E-03
  0.15000E+02  0.20009E-04  0.39284E-04  0.57740E-03  0.33786E-02  0.57740E-03  0.39284E-04  0.42404E-04  0.14442E-03  0.74249E-01  0.58771E-01  0.18437E-03  0.58783E-04  0.42313E-03  0.55016E-01  0.60195E-03  0.84720E-01  0.57777E-03  0.23365E-03  0.27080E-02  0.11562E+00  0.10357E+00  0.42409E-02  0.10357E+00  0.11562E+00  0.42313E-03  0.23365E-03  0.57777E-03  0.84720E-01  0.60195E-03  0.55016E-01  0.42404E-04  0.58783E-04  0.18437E-03  0.58771E-01  0.74249E-01  0.14442E-03
  0.16000E+02  0.20533E-04  0.48378E-04  0.43146E-03  0.31999E-02  0.43146E-03  0.48378E-04  0.48044E-04  0.17252E-03  0.70089E-01  0.87585E-01  0.14709E-03  0.62494E-04  0.49314E-03  0.75215E-01  0.46978E-03  0.70731E-01  0.47355E-03  0.25393E-03  0.24157E-02  0.12086E+00  0.67788E-01  0.46301E-02  0.67788E-01  0.12086E+00  0.49314E-03  0.25393E-03  0.47355E-03  0.70731E-01  0.46978E-03  0.75215E-01  0.48044E-04  0.62494E-04  0.14709E-03  0.87585E-01  0.70089E-01  0.17252E-03
  0.17000E+02  0.23580E-04  0.54535E-04  0.49087E-03  0.23444E-02  0.49087E-03  0.54535E-04  0.62266E-04  0.20793E-03  0.68486E-01  0.81494E-01  0.13887E-03  0.56862E-04  0.59105E-03  0.74088E-01  0.47178E-03  0.69947E-01  0.38211E-03  0.24228E-03  0.19681E-02  0.11918E+00  0.78758E-01  0.63511E-02  0.78758E-01  0.11918E+00  0.59105E-03  0.24228E-03  0.38211E-03  0.69947E-01  0.47178E-03  0.74088E-01  0.62266E-04  0.56862E-04  0.13887E-03  0.81494E-01  0.68486E-01  0.20793E-03
  0.18000E+02  0.19540E-04  0.54802E-04  0.41674E-03  0.29212E-02  0.41674E-03  0.54802E-04  0.58450E-04  0.25454E-03  0.77792E-01  0.74640E-01  0.15836E-03  0.68104E-04  0.67719E-03  0.61496E-01  0.45230E-03  0.67101E-01  0.41097E-03  0.22583E-03  0.31092E-02  0.12250E+00  0.88410E-01  0.45249E-02  0.88410E-01  0.12250E+00  0.67719E-03  0.22583E-03  0.41097E-03  0.67101E-01  0.45230E-03  0.61496E-01  0.58450E-04  0.68104E-04  0.15836E-03  0.74640E-01  0.77792E-01  0.25454E-03
  0.19000E+02  0.18685E-04  0.38805E-04  0.43388E-03  0.36236E-02  0.43388E-03  0.38805E-04  0.67438E-04  0.24829E-03  0.73459E-01  0.68184E-01  0.17895E-03  0.67522E-04  0.65820E-03  0.61802E-01  0.55349E-03  0.72725E-01  0.42708E-03  0.18414E-03  0.43923E-02  0.10175E+00  0.11387E+00  0.26768E-02  0.11387E+00  0.10175E+00  0.65820E-03  0.18414E-03  0.42708E-03  0.72725E-01  0.55349E-03  0.61802E-01  0.67438E-04  0.67522E-04  0.17895E-03  0.68184E-01  0.73459E-01  0.24829E-03
  0.20000E+02  0.20622E-04  0.32846E-04  0.41570E-03  0.30793E-02  0.41570E-03  0.32846E-04  0.50174E-04  0.17416E-03  0.10104E+00  0.71981E-01  0.14927E-03  0.71771E-04  0.58619E-03  0.71970E-01  0.55657E-03  0.70050E-01  0.49262E-03  0.18726E-03  0.34044E-02  0.70571E-01  0.10716E+00  0.25209E-02  0.10716E+00  0.70571E-01  0.58619E-03  0.18726E-03  0.49262E-03  0.70050E-01  0.55657E-03  0.71970E-01  0.50174E-04  0.71771E-04  0.14927E-03  0.71981E-01  0.10104E+00  0.17416E-03
  0.21000E+02  0.14951E-04  0.59960E-04  0.49056E-03  0.35383E-02  0.49056E-03  0.59960E-04  0.47019E-04  0.15476E-03  0.10499E+00  0.94163E-01  0.15977E-03  0.65646E-04  0.71704E-03  0.68884E-01  0.28445E-03  0.85308E-01  0.44932E-03  0.19962E-03  0.40786E-02  0.79923E-01  0.58965E-01  0.26495E-02  0.58965E-01  0.79923E-01  0.71704E-03  0.19962E-03  0.44932E-03  0.85308E-01  0.28445E-03  0.68884E-01  0.47019E-04  0.65646E-04  0.15977E-03  0.94163E-01  0.10499E+00  0.15476E-03
  0.22000E+02  0.18636E-04  0.69868E-04  0.62062E-03  0.32136E-02  0.62062E-03  0.69868E-04  0.49245E-04  0.11306E-03  0.10646E+00  0.99821E-01  0.11824E-03  0.50931E-04  0.84432E-03  0.58180E-01  0.34295E-03  0.88224E-01  0.42400E-03  0.15945E-03  0.45209E-02  0.83358E-01  0.54872E-01  0.48344E-02  0.54872E-01  0.83358E-01  0.84432E-03  0.15945E-03  0.42400E-03  0.88224E-01  0.34295E-03  0.58180E-01  0.49245E-04  0.50931E-04  0.11824E-03  0.99821E-01  0.10646E+00  0.11306E-03
  0.23000E+02  0.16536E-04  0.68492E-04  0.84196E-03  0.39227E-02  0.84196E-03  0.68492E-04  0.55580E-04  0.19075E-03  0.10203E+00  0.92337E-01  0.14508E-03  0.44267E-04  0.70397E-03  0.43023E-01  0.47946E-03  0.91540E-01  0.67519E-03  0.13855E-03  0.39125E-02  0.96140E-01  0.64390E-01  0.65381E-02  0.64390E-01  0.96140E-01  0.70397E-03  0.13855E-03  0.67519E-03  0.91540E-01  0.47946E-03  0.43023E-01  0.55580E-04  0.44267E-04  0.14508E-03  0.92337E-01  0.10203E+00  0.19075E-03
  0.24000E+02  0.20285E-04  0.60527E-04  0.91108E-03  0.41878E-02  0.91109E-03  0.60527E-04  0.50430E-04  0.24941E-03  0.86555E-01  0.79706E-01  0.14464E-03  0.61842E-04  0.54005E-03  0.57343E-01  0.41952E-03  0.75203E-01  0.74365E-03  0.14213E-03  0.41193E-02  0.11249E+00  0.77572E-01  0.72811E-02  0.77572E-01  0.11249E+00  0.54005E-03  0.14213E-03  0.74365E-03  0.75203E-01  0.41952E-03  0.57343E-01  0.50430E-04  0.61842E-04  0.14464E-03  0.79706E-01  0.86555E-01  0.24941E-03
  0.25000E+02  0.15106E-04  0.67621E-04  0.75310E-03  0.36576E-02  0.75310E-03  0.67621E-04  0.51098E-04  0.21799E-03  0.83369E-01  0.66038E-01  0.19253E-03  0.87484E-04  0.61145E-03  0.69092E-01  0.37979E-03  0.49349E-01  0.59410E-03  0.12244E-03  0.43172E-02  0.11575E+00  0.10641E+00  0.58395E-02  0.10641E+00  0.11575E+00  0.61145E-03  0.12244E-03  0.59410E-03  0.49349E-01  0.37979E-03  0.69092E-01  0.51098E-04  0.87484E-04  0.19253E-03  0.66038E-01  0.83369E-01  0.21799E-03
  0.26000E+02  0.16293E-04  0.86728E-04  0.60593E-03  0.31825E-02  0.60593E-03  0.86728E-04  0.66911E-04  0.23982E-03  0.82629E-01  0.61818E-01  0.24323E-03  0.74434E-04  0.71219E-03  0.89505E-01  0.42854E-03  0.59803E-01  0.41887E-03  0.14549E-03  0.46228E-02  0.10691E+00  0.88552E-01  0.76971E-02  0.88552E-01  0.10691E+00  0.71219E-03  0.14549E-03  0.41887E-03  0.59803E-01  0.42854E-03  0.89505E-01  0.66911E-04  0.74434E-04  0.24323E-03  0.61818E-01  0.82629E-01  0.23982E-03
  0.27000E+02  0.11262E-04  0.94595E-04  0.36644E-03  0.65724E-02  0.36644E-03  0.94595E-04  0.57779E-04  0.22361E-03  0.88225E-01  0.80404E-01  0.25894E-03  0.58094E-04  0.49294E-03  0.93084E-01  0.64669E-03  0.63395E-01  0.38426E-03  0.15525E-03  0.56301E-02  0.90642E-01  0.70748E-01  0.93143E-02  0.70748E-01  0.90642E-01  0.49294E-03  0.15525E-03  0.38426E-03  0.63395E-01  0.64669E-03  0.93084E-01  0.57779E-04  0.58094E-04  0.25894E-03  0.80404E-01  0.88225E-01  0.22361E-03
  0.28000E+02  0.14226E-04  0.67201E-04  0.43770E-03  0.55676E-02  0.43770E-03  0.67201E-04  0.52457E-04  0.21584E-03  0.83525E-01  0.93462E-01  0.19373E-03  0.73252E-04  0.45807E-03  0.79723E-01  0.70811E-03  0.74176E-01  0.31057E-03  0.15439E-03  0.63920E-02  0.82683E-01  0.74765E-01  0.60138E-02  0.74765E-01  0.82683E-01  0.45807E-03  0.15439E-03  0.31057E-03  0.74176E-01  0.70811E-03  0.79723E-01  0.52457E-04  0.73252E-04  0.19373E-03  0.93462E-01  0.83525E-01  0.21584E-03
  0.29000E+02  0.14651E-04  0.61978E-04  0.58174E-03  0.68336E-02  0.58174E-03  0.61978E-04  0.66573E-04  0.19774E-03  0.86574E-01  0.93659E-01  0.13844E-03  0.72631E-04  0.35010E-03  0.10019E+00  0.56391E-03  0.67772E-01  0.29638E-03  0.17632E-03  0.44924E-02  0.83541E-01  0.57693E-01  0.47944E-02  0.57693E-01  0.83541E-01  0.35010E-03  0.17632E-03  0.29638E-03  0.67772E-01  0.56391E-03  0.10019E+00  0.66573E-04  0.72631E-04  0.13844E-03  0.93659E-01  0.86574E-01  0.19774E-03
  0.30000E+02  0.13907E-04  0.54865E-04  0.60274E-03  0.70458E-02  0.60274E-03  0.54865E-04  0.66931E-04  0.17689E-03  0.95365E-01  0.85286E-01  0.15566E-03  0.73075E-04  0.41894E-03  0.10661E+00  0.55989E-03  0.79757E-01  0.47075E-03  0.15171E-03  0.26002E-02  0.69417E-01  0.53356E-01  0.52908E-02  0.53356E-01  0.69417E-01  0.41894E-03  0.15171E-03  0.47075E-03  0.79757E-01  0.55989E-03  0.10661E+00  0.66931E-04  0.73075E-04  0.15566E-03  0.85286E-01  0.95365E-01  0.17689E-03
  0.31000E+02  0.85264E-05  0.50185E-04  0.58050E-03  0.77805E-02  0.58050E-03  0.50185E-04  0.54353E-04  0.17074E-03  0.10021E+00  0.74030E-01  0.18240E-03  0.75120E-04  0.44207E-03  0.95081E-01  0.54602E-03  0.72626E-01  0.57728E-03  0.15565E-03  0.42883E-02  0.93169E-01  0.52886E-01  0.62496E-02  0.52886E-01  0.93169E-01  0.44207E-03  0.15565E-03  0.57728E-03  0.72626E-01  0.54602E-03  0.95081E-01  0.54353E-04  0.75120E-04  0.18240E-03  0.74030E-01  0.10021E+00  0.17074E-03
  0.32000E+02  0.10591E-04  0.61555E-04  0.54612E-03  0.72613E-02  0.54612E-03  0.61555E-04  0.56840E-04  0.21231E-03  0.99257E-01  0.81201E-01  0.18873E-03  0.82536E-04  0.46024E-03  0.83522E-01  0.49646E-03  0.51923E-01  0.61619E-03  0.15721E-03  0.66240E-02  0.10795E+00  0.63737E-01  0.51685E-02  0.63737E-01  0.10795E+00  0.46024E-03  0.15721E-03  0.61619E-03  0.51923E-01  0.49647E-03  0.83522E-01  0.56840E-04  0.82536E-04  0.18873E-03  0.81201E-01  0.99257E-01  0.21231E-03
  0.33000E+02  0.12314E-04  0.48519E-04  0.54919E-03  0.61736E-02  0.54919E-03  0.48519E-04  0.68293E-04  0.17399E-03  0.80068E-01  0.75662E-01  0.18738E-03  0.86966E-04  0.54550E-03  0.93522E-01  0.54157E-03  0.64290E-01  0.79421E-03  0.20063E-03  0.80244E-02  0.92564E-01  0.81608E-01  0.39695E-02  0.81608E-01  0.92564E-01  0.54550E-03  0.20063E-03  0.79421E-03  0.64290E-01  0.54157E-03  0.93522E-01  0.68293E-04  0.86966E-04  0.18738E-03  0.75662E-01  0.80068E-01  0.17399E-03
  0.34000E+02  0.88882E-05  0.56261E-04  0.52098E-03  0.42237E-02  0.52098E-03  0.56261E-04  0.71738E-04  0.17061E-03  0.70395E-01  0.79887E-01  0.21634E-03  0.81122E-04  0.55836E-03  0.92828E-01  0.50995E-03  0.67354E-01  0.77149E-03  0.17968E-03  0.74506E-02  0.88875E-01  0.89975E-01  0.34148E-02  0.89975E-01  0.88875E-01  0.55836E-03  0.17968E-03  0.77149E-03  0.67354E-01  0.50995E-03  0.92828E-01  0.71738E-04  0.81122E-04  0.21634E-03  0.79887E-01  0.70395E-01  0.17061E-03
  0.35000E+02  0.70419E-05  0.52936E-04  0.53295E-03  0.32007E-02  0.53295E-03  0.52936E-04  0.51675E-04  0.19776E-03  0.77789E-01  0.68912E-01  0.15499E-03  0.71901E-04  0.57154E-03  0.84028E-01  0.68025E-03  0.69653E-01  0.69477E-03  0.12840E-03  0.74504E-02  0.10314E+00  0.86304E-01  0.34051E-02  0.86304E-01  0.10314E+00  0.57154E-03  0.12840E-03  0.69477E-03  0.69653E-01  0.68025E-03  0.84028E-01  0.51675E-04  0.71901E-04  0.15499E-03  0.68912E-01  0.77789E-01  0.19776E-03
  0.36000E+02  0.82500E-05  0.46729E-04  0.58802E-03  0.27876E-02  0.58802E-03  0.46729E-04  0.64783E-04  0.19426E-03  0.89465E-01  0.63007E-01  0.15819E-03  0.57611E-04  0.58298E-03  0.83546E-01  0.74772E-03  0.67664E-01  0.64295E-03  0.10988E-03  0.50872E-02  0.10215E+00  0.84099E-01  0.58672E-02  0.84099E-01  0.10215E+00  0.58298E-03  0.10988E-03  0.64295E-03  0.67664E-01  0.74772E-03  0.83546E-01  0.64783E-04  0.57611E-04  0.15819E-03  0.63007E-01  0.89465E-01  0.19426E-03
  0.37000E+02  0.84210E-05  0.47574E-04  0.60404E-03  0.34191E-02  0.60404E-03  0.47574E-04  0.61223E-04  0.12290E-03  0.10050E+00  0.56550E-01  0.20940E-03  0.55370E-04  0.72252E-03  0.76184E-01  0.48755E-03  0.71777E-01  0.71464E-03  0.14180E-03  0.42595E-02  0.96403E-01  0.88822E-01  0.55142E-02  0.88822E-01  0.96403E-01  0.72252E-03  0.14180E-03  0.71464E-03  0.71777E-01  0.48755E-03  0.76184E-01  0.61223E-04  0.55370E-04  0.20940E-03  0.56550E-01  0.10050E+00  0.12290E-03
  0.38000E+02  0.11039E-04  0.40600E-04  0.77102E-03  0.36130E-02  0.77102E-03  0.40600E-04  0.55257E-04  0.19089E-03  0.11623E+00  0.78780E-01  0.19685E-03  0.39470E-04  0.69019E-03  0.58280E-01  0.51092E-03  0.79554E-01  0.73493E-03  0.16445E-03  0.51167E-02  0.87665E-01  0.69323E-01  0.48121E-02  0.69323E-01  0.87665E-01  0.69019E-03  0.16445E-03  0.73493E-03  0.79554E-01  0.51092E-03  0.58280E-01  0.55257E-04  0.39470E-04  0.19685E-03  0.78780E-01  0.11623E+00  0.19089E-03
  0.39000E+02  0.11800E-04  0.43437E-04  0.84412E-03  0.42180E-02  0.84412E-03  0.43437E-04  0.50634E-04  0.18496E-03  0.11063E+00  0.89063E-01  0.13478E-03  0.51682E-04  0.55333E-03  0.70396E-01  0.53759E-03  0.76405E-01  0.68001E-03  0.18509E-03  0.52429E-02  0.84294E-01  0.59914E-01  0.25827E-02  0.59914E-01  0.84294E-01  0.55333E-03  0.18509E-03  0.68001E-03  0.76405E-01  0.53759E-03  0.70396E-01  0.50634E-04  0.51682E-04  0.13478E-03  0.89063E-01  0.11063E+00  0.18496E-03
  0.40000E+02  0.19043E-04  0.46544E-04  0.63689E-03  0.51010E-02  0.63689E-03  0.46544E-04  0.44303E-04  0.22865E-03  0.89102E-01  0.86498E-01  0.12181E-03  0.51189E-04  0.48354E-03  0.97326E-01  0.55309E-03  0.86242E-01  0.57797E-03  0.17926E-03  0.57968E-02  0.68325E-01  0.62716E-01  0.28186E-02  0.62716E-01  0.68325E-01  0.48354E-03  0.17926E-03  0.57797E-03  0.86242E-01  0.55309E-03  0.97326E-01  0.44303E-04  0.51189E-04  0.12181E-03  0.86498E-01  0.89102E-01  0.22865E-03
  0.41000E+02  0.28698E-04  0.55002E-04  0.55169E-03  0.21864E-02  0.55169E-03  0.55002E-04  0.39592E-04  0.28414E-03  0.64124E-01  0.59120E-01  0.15305E-03  0.44706E-04  0.50993E-03  0.10221E+00  0.69962E-03  0.11789E+00  0.49129E-03  0.17724E-03  0.54354E-02  0.78029E-01  0.68735E-01  0.61262E-02  0.68735E-01  0.78029E-01  0.50993E-03  0.17724E-03  0.49129E-03  0.11789E+00  0.69962E-03  0.10221E+00  0.39592E-04  0.44706E-04  0.15305E-03  0.59120E-01  0.64124E-01  0.28414E-03
  0.42000E+02  0.31765E-04  0.45691E-04  0.72260E-03  0.20072E-02  0.72260E-03  0.45691E-04  0.36079E-04  0.21409E-03  0.60186E-01  0.63738E-01  0.12945E-03  0.44256E-04  0.40046E-03  0.92295E-01  0.64956E-03  0.12222E+00  0.54711E-03  0.16842E-03  0.55102E-02  0.89932E-01  0.62300E-01  0.51901E-02  0.62300E-01  0.89932E-01  0.40046E-03  0.16842E-03  0.54711E-03  0.12222E+00  0.64956E-03  0.92295E-01  0.36079E-04  0.44256E-04  0.12945E-03  0.63738E-01  0.60186E-01  0.21409E-03
  0.43000E+02  0.24857E-04  0.46089E-04  0.55641E-03  0.34497E-02  0.55641E-03  0.46089E-04  0.57147E-04  0.15506E-03  0.66939E-01  0.85462E-01  0.16771E-03  0.52811E-04  0.68011E-03  0.89816E-01  0.54138E-03  0.10546E+00  0.70662E-03  0.18453E-03  0.69499E-02  0.68190E-01  0.73394E-01  0.47590E-02  0.73394E-01  0.68190E-01  0.68011E-03  0.18453E-03  0.70662E-03  0.10546E+00  0.54138E-03  0.89816E-01  0.57147E-04  0.52811E-04  0.16771E-03  0.85462E-01  0.66939E-01  0.15506E-03
  0.44000E+02  0.23492E-04  0.55043E-04  0.52467E-03  0.45733E-02  0.52467E-03  0.55043E-04  0.67548E-04  0.11923E-03  0.79441E-01  0.87144E-01  0.19576E-03  0.61560E-04  0.79895E-03  0.81380E-01  0.67003E-03  0.89370E-01  0.57766E-03  0.20610E-03  0.76081E-02  0.72780E-01  0.78231E-01  0.45479E-02  0.78231E-01  0.72780E-01  0.79895E-03  0.20610E-03  0.57766E-03  0.89370E-01  0.67003E-03  0.81380E-01  0.67548E-04  0.61560E-04  0.19576E-03  0.87144E-01  0.79441E-01  0.11923E-03
  0.45000E+02  0.21866E-04  0.60302E-04  0.57704E-03  0.55268E-02  0.57704E-03  0.60302E-04  0.58270E-04  0.10331E-03  0.77946E-01  0.93241E-01  0.20402E-03  0.57741E-04  0.82532E-03  0.91885E-01  0.60056E-03  0.76339E-01  0.57251E-03  0.24269E-03  0.83283E-02  0.75825E-01  0.72374E-01  0.42998E-02  0.72374E-01  0.75825E-01  0.82532E-03  0.24269E-03  0.57251E-03  0.76339E-01  0.60056E-03  0.91885E-01  0.58270E-04  0.57741E-04  0.20402E-03  0.93241E-01  0.77946E-01  0.10331E-03
