The average electron(hole) population on different diabatic wave function for one core sample. 
         time      csit(1)      csit(2)      csit(3)      csit(4)      csit(5)      csit(6)      csit(7)      csit(8)      csit(9)     csit(10)     csit(11)     csit(12)     csit(13)     csit(14)     csit(15)     csit(16)     csit(17)     csit(18)     csit(19)     csit(20)     csit(21)     csit(22)     csit(23)     csit(24)     csit(25)     csit(26)     csit(27)     csit(28)     csit(29)     csit(30)     csit(31)     csit(32)     csit(33)     csit(34)     csit(35)     csit(36)
          fs             1            2            3            4            5            6            7            8            9           10           11           12           13           14           15           16           17           18           19           20           21           22           23           24           25           26           27           28           29           30           31           32           33           34           35           36
  0.23700E+03  0.13492E-03  0.36848E-03  0.53889E-03  0.16115E+00  0.55958E-03  0.26825E-03  0.29464E-03  0.40769E-03  0.30781E-01  0.46099E-01  0.33570E-03  0.26655E-03  0.82360E-03  0.35094E-01  0.26109E-02  0.34708E-01  0.48900E-03  0.38814E-03  0.22175E+00  0.57112E-01  0.23312E-01  0.10807E+00  0.36956E-01  0.44115E-01  0.71768E-03  0.42334E-03  0.86058E-03  0.27422E-01  0.48399E-01  0.25193E-01  0.25763E-03  0.25515E-03  0.34421E-03  0.50833E-01  0.38352E-01  0.31773E-03
  0.23800E+03  0.88972E-04  0.19314E-03  0.57438E-03  0.13618E+00  0.60170E-03  0.19946E-03  0.20540E-03  0.58778E-03  0.35519E-01  0.49782E-01  0.49296E-03  0.27263E-03  0.51719E-03  0.30886E-01  0.32275E-02  0.35187E-01  0.58323E-03  0.32979E-03  0.18414E+00  0.65516E-01  0.35157E-01  0.16164E+00  0.36119E-01  0.37000E-01  0.75087E-03  0.43851E-03  0.54052E-03  0.30615E-01  0.47832E-01  0.31221E-01  0.21273E-03  0.20929E-03  0.29242E-03  0.41404E-01  0.31168E-01  0.31793E-03
  0.23900E+03  0.67021E-04  0.28380E-03  0.58614E-03  0.13109E+00  0.53212E-03  0.20019E-03  0.24367E-03  0.48165E-03  0.29613E-01  0.41704E-01  0.45192E-03  0.24690E-03  0.65671E-03  0.32446E-01  0.17087E-02  0.46798E-01  0.57736E-03  0.35230E-03  0.18265E+00  0.48631E-01  0.40946E-01  0.16861E+00  0.34375E-01  0.27053E-01  0.52935E-03  0.31930E-03  0.66548E-03  0.46731E-01  0.49201E-01  0.46511E-01  0.21494E-03  0.22938E-03  0.26745E-03  0.48133E-01  0.16640E-01  0.26186E-03
  0.24000E+03  0.78672E-04  0.32604E-03  0.59581E-03  0.13329E+00  0.71671E-03  0.20413E-03  0.27504E-03  0.32867E-03  0.31629E-01  0.25470E-01  0.27437E-03  0.23096E-03  0.59798E-03  0.43399E-01  0.90984E-02  0.36807E-01  0.70095E-03  0.32858E-03  0.18823E+00  0.37895E-01  0.59411E-01  0.15620E+00  0.51189E-01  0.56647E-01  0.59123E-03  0.33030E-03  0.73418E-03  0.26766E-01  0.41860E-01  0.39489E-01  0.18167E-03  0.19618E-03  0.31098E-03  0.28436E-01  0.26954E-01  0.22512E-03
  0.24100E+03  0.59052E-04  0.24756E-03  0.73111E-03  0.15311E+00  0.53729E-03  0.21795E-03  0.23619E-03  0.18414E-03  0.26968E-01  0.23769E-01  0.30556E-03  0.26346E-03  0.49317E-03  0.31413E-01  0.49614E-01  0.26956E-01  0.59450E-03  0.34649E-03  0.12991E+00  0.31935E-01  0.57273E-01  0.25051E+00  0.54389E-01  0.45354E-01  0.58828E-03  0.31838E-03  0.91658E-03  0.29791E-01  0.16316E-02  0.31355E-01  0.18029E-03  0.20023E-03  0.27016E-03  0.25011E-01  0.24124E-01  0.19533E-03
  0.24200E+03  0.82593E-04  0.21732E-03  0.73103E-03  0.13661E+00  0.70404E-03  0.19913E-03  0.21677E-03  0.46281E-03  0.33479E-01  0.31400E-01  0.40676E-03  0.22453E-03  0.48736E-03  0.28323E-01  0.46601E-01  0.22378E-01  0.89182E-03  0.32381E-03  0.14078E+00  0.38617E-01  0.51870E-01  0.24840E+00  0.34649E-01  0.46700E-01  0.58638E-03  0.34317E-03  0.91009E-03  0.25561E-01  0.48859E-02  0.24782E-01  0.15746E-03  0.21409E-03  0.26621E-03  0.45741E-01  0.31493E-01  0.30010E-03
  0.24300E+03  0.95010E-04  0.26699E-03  0.96048E-03  0.13328E+00  0.74936E-03  0.24217E-03  0.18488E-03  0.45344E-03  0.32845E-01  0.27237E-01  0.40214E-03  0.20397E-03  0.50214E-03  0.23902E-01  0.42050E-01  0.19889E-01  0.66870E-03  0.43769E-03  0.15019E+00  0.52413E-01  0.41008E-01  0.24914E+00  0.43948E-01  0.42281E-01  0.58248E-03  0.35653E-03  0.68360E-03  0.27489E-01  0.87027E-02  0.31976E-01  0.15198E-03  0.19146E-03  0.40488E-03  0.37127E-01  0.28576E-01  0.40977E-03
  0.24400E+03  0.74375E-04  0.16619E-03  0.89665E-03  0.14311E+00  0.92202E-03  0.26540E-03  0.21720E-03  0.32488E-03  0.29945E-01  0.23035E-01  0.41128E-03  0.19266E-03  0.69327E-03  0.39888E-01  0.41891E-01  0.28227E-01  0.58649E-03  0.33797E-03  0.15512E+00  0.43527E-01  0.42804E-01  0.21844E+00  0.56461E-01  0.38211E-01  0.92419E-03  0.33431E-03  0.75873E-03  0.24194E-01  0.87544E-02  0.22967E-01  0.30004E-03  0.22697E-03  0.28792E-03  0.45420E-01  0.29715E-01  0.36711E-03
  0.24500E+03  0.97619E-04  0.26145E-03  0.63435E-03  0.98727E-01  0.72090E-03  0.23084E-03  0.24274E-03  0.36848E-03  0.30205E-01  0.36243E-01  0.48371E-03  0.12294E-03  0.55500E-03  0.33606E-01  0.31614E-01  0.33831E-01  0.61335E-03  0.28239E-03  0.15573E+00  0.39470E-01  0.42268E-01  0.22222E+00  0.44802E-01  0.39049E-01  0.67122E-03  0.36587E-03  0.57450E-03  0.30749E-01  0.18968E-01  0.22481E-01  0.29480E-03  0.18830E-03  0.41089E-03  0.65523E-01  0.47118E-01  0.27519E-03
  0.24600E+03  0.10883E-03  0.24701E-03  0.47887E-03  0.97941E-01  0.68337E-03  0.13759E-03  0.17000E-03  0.31204E-03  0.20789E-01  0.44823E-01  0.47465E-03  0.21816E-03  0.61361E-03  0.33087E-01  0.37529E-01  0.25944E-01  0.47500E-03  0.41966E-03  0.16944E+00  0.32256E-01  0.53725E-01  0.22947E+00  0.39261E-01  0.53932E-01  0.66660E-03  0.32553E-03  0.47479E-03  0.30452E-01  0.13270E-01  0.27032E-01  0.22775E-03  0.21314E-03  0.36257E-03  0.49979E-01  0.34101E-01  0.35413E-03
  0.24700E+03  0.11084E-03  0.22536E-03  0.43675E-03  0.13211E+00  0.39310E-03  0.21187E-03  0.20901E-03  0.41841E-03  0.19654E-01  0.30064E-01  0.45736E-03  0.27574E-03  0.46799E-03  0.37124E-01  0.40683E-01  0.44296E-01  0.45643E-03  0.27608E-03  0.15014E+00  0.40368E-01  0.47624E-01  0.21083E+00  0.34624E-01  0.50712E-01  0.61269E-03  0.33815E-03  0.60940E-03  0.34199E-01  0.97972E-02  0.31486E-01  0.32929E-03  0.16256E-03  0.56180E-03  0.43934E-01  0.35413E-01  0.39542E-03
  0.24800E+03  0.11841E-03  0.33146E-03  0.59976E-03  0.11286E+00  0.82336E-03  0.24558E-03  0.24733E-03  0.26019E-03  0.30167E-01  0.36340E-01  0.41644E-03  0.22160E-03  0.57444E-03  0.59805E-01  0.39824E-01  0.46512E-01  0.80632E-03  0.43356E-03  0.18569E+00  0.34263E-01  0.21635E-01  0.15646E+00  0.47122E-01  0.55098E-01  0.61699E-03  0.33166E-03  0.70321E-03  0.45187E-01  0.10964E-01  0.28609E-01  0.20083E-03  0.27043E-03  0.53864E-03  0.33554E-01  0.47753E-01  0.42132E-03
  0.24900E+03  0.12105E-03  0.26166E-03  0.61312E-03  0.17293E+00  0.57336E-03  0.29976E-03  0.22598E-03  0.30438E-03  0.40474E-01  0.26513E-01  0.29822E-03  0.23673E-03  0.55246E-03  0.38299E-01  0.37239E-01  0.26568E-01  0.67991E-03  0.29068E-03  0.18448E+00  0.31502E-01  0.31913E-01  0.16758E+00  0.56087E-01  0.40890E-01  0.46633E-03  0.28311E-03  0.77718E-03  0.23544E-01  0.13353E-01  0.43948E-01  0.27307E-03  0.20369E-03  0.28603E-03  0.28958E-01  0.28581E-01  0.38325E-03
  0.25000E+03  0.13310E-03  0.27361E-03  0.67269E-03  0.18998E+00  0.47895E-03  0.22168E-03  0.29641E-03  0.17389E-03  0.36246E-01  0.40329E-01  0.25651E-03  0.25615E-03  0.49083E-03  0.39067E-01  0.34657E-01  0.21982E-01  0.80574E-03  0.34719E-03  0.16451E+00  0.27383E-01  0.35584E-01  0.16503E+00  0.46216E-01  0.49033E-01  0.54645E-03  0.37881E-03  0.55128E-03  0.28454E-01  0.15845E-01  0.34556E-01  0.23417E-03  0.30354E-03  0.38096E-03  0.29112E-01  0.34953E-01  0.27004E-03
  0.25100E+03  0.12063E-03  0.19166E-03  0.70028E-03  0.18885E+00  0.61053E-03  0.34462E-03  0.19102E-03  0.27983E-03  0.39950E-01  0.37832E-01  0.31389E-03  0.24133E-03  0.46974E-03  0.46828E-01  0.30010E-01  0.31108E-01  0.66823E-03  0.41696E-03  0.10920E+00  0.36372E-01  0.51726E-01  0.17291E+00  0.40854E-01  0.43557E-01  0.66297E-03  0.29267E-03  0.60898E-03  0.41556E-01  0.20390E-01  0.44530E-01  0.17882E-03  0.33368E-03  0.36764E-03  0.33298E-01  0.23641E-01  0.39506E-03
  0.25200E+03  0.85322E-04  0.25916E-03  0.76227E-03  0.16531E+00  0.64942E-03  0.25536E-03  0.32009E-03  0.38650E-03  0.46617E-01  0.44655E-01  0.40687E-03  0.29497E-03  0.52742E-03  0.38946E-01  0.14865E-01  0.65006E-01  0.49070E-03  0.41834E-03  0.13057E+00  0.23112E-01  0.47217E-01  0.13461E+00  0.49237E-01  0.27996E-01  0.55917E-03  0.55539E-03  0.36924E-03  0.57134E-01  0.35938E-01  0.43089E-01  0.20106E-03  0.26583E-03  0.53019E-03  0.26132E-01  0.41853E-01  0.38817E-03
  0.25300E+03  0.11384E-03  0.23867E-03  0.70561E-03  0.17390E+00  0.56609E-03  0.24032E-03  0.25328E-03  0.34128E-03  0.31434E-01  0.34321E-01  0.38924E-03  0.20784E-03  0.63345E-03  0.24834E-01  0.28157E-01  0.52236E-01  0.55850E-03  0.35353E-03  0.15555E+00  0.20893E-01  0.40558E-01  0.15303E+00  0.46405E-01  0.47678E-01  0.68991E-03  0.47554E-03  0.55618E-03  0.52261E-01  0.22712E-01  0.37381E-01  0.20507E-03  0.25893E-03  0.36326E-03  0.26199E-01  0.44883E-01  0.41571E-03
  0.25400E+03  0.98354E-04  0.23873E-03  0.49433E-03  0.14651E+00  0.50931E-03  0.14150E-03  0.24553E-03  0.56175E-03  0.42572E-01  0.26586E-01  0.35332E-03  0.24423E-03  0.58582E-03  0.39813E-01  0.27393E-01  0.34664E-01  0.58278E-03  0.30428E-03  0.16589E+00  0.38427E-01  0.35419E-01  0.18392E+00  0.38668E-01  0.43447E-01  0.64670E-03  0.32879E-03  0.48188E-03  0.42395E-01  0.23110E-01  0.34389E-01  0.21153E-03  0.16465E-03  0.48646E-03  0.44282E-01  0.25479E-01  0.35438E-03
  0.25500E+03  0.68986E-04  0.28576E-03  0.49436E-03  0.16964E+00  0.55298E-03  0.23623E-03  0.23843E-03  0.38787E-03  0.31370E-01  0.37819E-01  0.39796E-03  0.25641E-03  0.72314E-03  0.27868E-01  0.29913E-02  0.35422E-01  0.65949E-03  0.28722E-03  0.16636E+00  0.22691E-01  0.48289E-01  0.14050E+00  0.55955E-01  0.55831E-01  0.52833E-03  0.34264E-03  0.65285E-03  0.45030E-01  0.47740E-01  0.36606E-01  0.21042E-03  0.19928E-03  0.29688E-03  0.32394E-01  0.36323E-01  0.35153E-03
  0.25600E+03  0.10944E-03  0.29014E-03  0.53894E-03  0.18524E+00  0.57637E-03  0.28478E-03  0.22540E-03  0.44050E-03  0.32234E-01  0.22317E-01  0.42761E-03  0.21617E-03  0.70352E-03  0.20612E-01  0.61318E-02  0.43108E-01  0.57984E-03  0.33530E-03  0.18678E+00  0.40988E-01  0.35620E-01  0.16418E+00  0.34854E-01  0.43330E-01  0.57124E-03  0.43478E-03  0.76397E-03  0.28647E-01  0.44678E-01  0.34966E-01  0.19893E-03  0.25216E-03  0.27400E-03  0.30243E-01  0.38439E-01  0.40717E-03
  0.25700E+03  0.11861E-03  0.32562E-03  0.72779E-03  0.15156E+00  0.68683E-03  0.29051E-03  0.26221E-03  0.41194E-03  0.39027E-01  0.21798E-01  0.44118E-03  0.28453E-03  0.75029E-03  0.30845E-01  0.30672E-01  0.46902E-01  0.62774E-03  0.33815E-03  0.20183E+00  0.41712E-01  0.40135E-01  0.14301E+00  0.38110E-01  0.48535E-01  0.68579E-03  0.35232E-03  0.72282E-03  0.35710E-01  0.20443E-01  0.31447E-01  0.22882E-03  0.29116E-03  0.55533E-03  0.24199E-01  0.45540E-01  0.41256E-03
  0.25800E+03  0.14088E-03  0.28765E-03  0.60764E-03  0.16581E+00  0.70965E-03  0.28511E-03  0.32326E-03  0.48895E-03  0.50485E-01  0.35940E-01  0.33848E-03  0.29503E-03  0.66095E-03  0.35198E-01  0.43145E-01  0.28438E-01  0.72604E-03  0.36246E-03  0.20562E+00  0.35203E-01  0.42122E-01  0.13600E+00  0.38474E-01  0.36678E-01  0.61910E-03  0.43302E-03  0.62239E-03  0.30233E-01  0.77561E-02  0.42404E-01  0.19025E-03  0.33128E-03  0.34111E-03  0.22915E-01  0.35443E-01  0.36960E-03
  0.25900E+03  0.17626E-03  0.38707E-03  0.68519E-03  0.15109E+00  0.50694E-03  0.27967E-03  0.26512E-03  0.41825E-03  0.34942E-01  0.34336E-01  0.40757E-03  0.24725E-03  0.72313E-03  0.27766E-01  0.41947E-01  0.30958E-01  0.80105E-03  0.37188E-03  0.22054E+00  0.29709E-01  0.29497E-01  0.13407E+00  0.51037E-01  0.46599E-01  0.92453E-03  0.44924E-03  0.51723E-03  0.37219E-01  0.92146E-02  0.46232E-01  0.33378E-03  0.33951E-03  0.48241E-03  0.42979E-01  0.23211E-01  0.34717E-03
  0.26000E+03  0.17644E-03  0.30723E-03  0.76282E-03  0.16825E+00  0.59685E-03  0.32016E-03  0.18836E-03  0.45916E-03  0.32734E-01  0.37266E-01  0.58233E-03  0.34600E-03  0.89499E-03  0.30985E-01  0.22672E-01  0.24590E-01  0.68634E-03  0.38956E-03  0.17974E+00  0.45546E-01  0.40316E-01  0.11509E+00  0.42046E-01  0.43023E-01  0.61880E-03  0.35495E-03  0.11955E-02  0.54346E-01  0.28230E-01  0.49960E-01  0.33129E-03  0.25339E-03  0.56891E-03  0.47334E-01  0.28381E-01  0.45277E-03
  0.26100E+03  0.13347E-03  0.31850E-03  0.65705E-03  0.18527E+00  0.97061E-03  0.27222E-03  0.21069E-03  0.40067E-03  0.25760E-01  0.43694E-01  0.52927E-03  0.27226E-03  0.51740E-03  0.26941E-01  0.16000E-01  0.50676E-01  0.80455E-03  0.45022E-03  0.15233E+00  0.42076E-01  0.42938E-01  0.13069E+00  0.53544E-01  0.31646E-01  0.58537E-03  0.32812E-03  0.87295E-03  0.39285E-01  0.35009E-01  0.38551E-01  0.33367E-03  0.27844E-03  0.43823E-03  0.42338E-01  0.34416E-01  0.46736E-03
  0.26200E+03  0.13237E-03  0.29149E-03  0.82674E-03  0.14698E+00  0.11544E-02  0.30210E-03  0.27701E-03  0.60022E-03  0.32584E-01  0.51547E-01  0.38473E-03  0.21889E-03  0.53864E-03  0.32866E-01  0.43660E-01  0.47813E-01  0.54659E-03  0.48594E-03  0.12339E+00  0.50780E-01  0.39236E-01  0.18575E+00  0.44598E-01  0.33735E-01  0.53461E-03  0.40912E-03  0.79260E-03  0.37054E-01  0.74024E-02  0.39459E-01  0.18582E-03  0.27949E-03  0.39255E-03  0.45476E-01  0.28938E-01  0.37663E-03
  0.26300E+03  0.12741E-03  0.36591E-03  0.77966E-03  0.15373E+00  0.90590E-03  0.28588E-03  0.23189E-03  0.56435E-03  0.51987E-01  0.33870E-01  0.42517E-03  0.25526E-03  0.47087E-03  0.33682E-01  0.47363E-01  0.40803E-01  0.52221E-03  0.35740E-03  0.14631E+00  0.49968E-01  0.39766E-01  0.13058E+00  0.47006E-01  0.45754E-01  0.48924E-03  0.45597E-03  0.75166E-03  0.50800E-01  0.33255E-02  0.44393E-01  0.22327E-03  0.16815E-03  0.44268E-03  0.38506E-01  0.33921E-01  0.41403E-03
  0.26400E+03  0.14968E-03  0.30177E-03  0.79413E-03  0.16794E+00  0.68916E-03  0.29158E-03  0.16561E-03  0.43525E-03  0.48186E-01  0.25748E-01  0.31906E-03  0.18401E-03  0.65899E-03  0.34602E-01  0.36423E-01  0.31923E-01  0.62990E-03  0.46888E-03  0.15293E+00  0.50826E-01  0.34823E-01  0.15352E+00  0.33159E-01  0.62480E-01  0.49169E-03  0.41332E-03  0.75483E-03  0.40828E-01  0.14249E-01  0.32768E-01  0.23427E-03  0.23541E-03  0.40920E-03  0.30548E-01  0.41082E-01  0.33890E-03
  0.26500E+03  0.13051E-03  0.24465E-03  0.68221E-03  0.14180E+00  0.58014E-03  0.22770E-03  0.25609E-03  0.29092E-03  0.44267E-01  0.42112E-01  0.40144E-03  0.19891E-03  0.61838E-03  0.43391E-01  0.31270E-01  0.41878E-01  0.62599E-03  0.62532E-03  0.15475E+00  0.41891E-01  0.54407E-01  0.11096E+00  0.51118E-01  0.39703E-01  0.74339E-03  0.33378E-03  0.51354E-03  0.46931E-01  0.19215E-01  0.33591E-01  0.18064E-03  0.27907E-03  0.28376E-03  0.39454E-01  0.55617E-01  0.43266E-03
  0.26600E+03  0.85986E-04  0.15426E-03  0.53458E-03  0.17753E+00  0.64459E-03  0.20538E-03  0.19207E-03  0.40975E-03  0.46864E-01  0.47155E-01  0.40081E-03  0.30744E-03  0.70307E-03  0.40752E-01  0.14645E-01  0.34780E-01  0.46257E-03  0.42357E-03  0.16006E+00  0.25048E-01  0.49664E-01  0.10496E+00  0.31512E-01  0.34286E-01  0.65746E-03  0.43077E-03  0.53968E-03  0.44694E-01  0.35901E-01  0.33797E-01  0.19376E-03  0.24406E-03  0.36866E-03  0.47921E-01  0.63128E-01  0.34664E-03
  0.26700E+03  0.68118E-04  0.18133E-03  0.59597E-03  0.15579E+00  0.44570E-03  0.19720E-03  0.24665E-03  0.37594E-03  0.58409E-01  0.50380E-01  0.40789E-03  0.23452E-03  0.71210E-03  0.32573E-01  0.26497E-01  0.27961E-01  0.53216E-03  0.27480E-03  0.18628E+00  0.25982E-01  0.23603E-01  0.14534E+00  0.36450E-01  0.42939E-01  0.52363E-03  0.32078E-03  0.42783E-03  0.31546E-01  0.24186E-01  0.35944E-01  0.26102E-03  0.19879E-03  0.39373E-03  0.39553E-01  0.49786E-01  0.39152E-03
  0.26800E+03  0.61256E-04  0.17483E-03  0.59900E-03  0.16495E+00  0.59281E-03  0.24712E-03  0.26360E-03  0.47788E-03  0.38227E-01  0.46189E-01  0.32943E-03  0.20694E-03  0.78043E-03  0.25439E-01  0.37221E-01  0.34489E-01  0.70170E-03  0.37576E-03  0.19611E+00  0.27310E-01  0.30475E-01  0.15262E+00  0.36217E-01  0.34795E-01  0.69754E-03  0.28714E-03  0.48012E-03  0.37392E-01  0.13654E-01  0.33727E-01  0.17556E-03  0.17683E-03  0.35350E-03  0.41135E-01  0.42748E-01  0.31896E-03
  0.26900E+03  0.79110E-04  0.19830E-03  0.48008E-03  0.14247E+00  0.53401E-03  0.26889E-03  0.27825E-03  0.32163E-03  0.40608E-01  0.62569E-01  0.33939E-03  0.17692E-03  0.39020E-03  0.43070E-01  0.38731E-01  0.47762E-01  0.63195E-03  0.37033E-03  0.18394E+00  0.39061E-01  0.34021E-01  0.13052E+00  0.34950E-01  0.35816E-01  0.64407E-03  0.40682E-03  0.91690E-03  0.30646E-01  0.11928E-01  0.27825E-01  0.24712E-03  0.19852E-03  0.35390E-03  0.43047E-01  0.45861E-01  0.34209E-03
  0.27000E+03  0.61523E-04  0.13413E-03  0.68440E-03  0.14850E+00  0.63788E-03  0.17194E-03  0.20022E-03  0.38268E-03  0.43629E-01  0.43499E-01  0.34902E-03  0.12879E-03  0.48494E-03  0.42570E-01  0.21837E-01  0.40853E-01  0.81791E-03  0.45881E-03  0.15675E+00  0.27790E-01  0.33920E-01  0.14599E+00  0.38103E-01  0.33164E-01  0.76354E-03  0.40460E-03  0.87035E-03  0.31285E-01  0.29121E-01  0.40236E-01  0.18232E-03  0.24108E-03  0.29416E-03  0.67086E-01  0.48124E-01  0.27893E-03
  0.27100E+03  0.92659E-04  0.15016E-03  0.51052E-03  0.14622E+00  0.73401E-03  0.17553E-03  0.16956E-03  0.34876E-03  0.50032E-01  0.41197E-01  0.36351E-03  0.27128E-03  0.55381E-03  0.30387E-01  0.35567E-01  0.43626E-01  0.77996E-03  0.53268E-03  0.19969E+00  0.34032E-01  0.17123E-01  0.12240E+00  0.36903E-01  0.25569E-01  0.58397E-03  0.57517E-03  0.56733E-03  0.34214E-01  0.15313E-01  0.49054E-01  0.26213E-03  0.22734E-03  0.36006E-03  0.77741E-01  0.33407E-01  0.25872E-03
  0.27200E+03  0.83958E-04  0.20738E-03  0.68053E-03  0.15871E+00  0.67201E-03  0.11607E-03  0.12800E-03  0.23622E-03  0.31394E-01  0.46839E-01  0.47947E-03  0.22592E-03  0.46058E-03  0.33518E-01  0.27846E-01  0.46252E-01  0.10486E-02  0.42423E-03  0.17078E+00  0.48711E-01  0.38119E-01  0.16006E+00  0.36251E-01  0.30598E-01  0.58097E-03  0.38562E-03  0.69560E-03  0.36149E-01  0.22622E-01  0.30470E-01  0.16785E-03  0.32774E-03  0.36084E-03  0.51761E-01  0.22367E-01  0.27985E-03
  0.27300E+03  0.13623E-03  0.18947E-03  0.57593E-03  0.13987E+00  0.64600E-03  0.24363E-03  0.28981E-03  0.28455E-03  0.30260E-01  0.29382E-01  0.47726E-03  0.18215E-03  0.69572E-03  0.50553E-01  0.35585E-01  0.44817E-01  0.56287E-03  0.44247E-03  0.18628E+00  0.32454E-01  0.34304E-01  0.18595E+00  0.35172E-01  0.33143E-01  0.60617E-03  0.43681E-03  0.10101E-02  0.45217E-01  0.14768E-01  0.29648E-01  0.20113E-03  0.29483E-03  0.46407E-03  0.33907E-01  0.30613E-01  0.33602E-03
  0.27400E+03  0.59963E-04  0.18611E-03  0.86198E-03  0.19344E+00  0.57282E-03  0.18100E-03  0.20814E-03  0.28426E-03  0.49607E-01  0.31994E-01  0.40329E-03  0.30314E-03  0.66638E-03  0.48993E-01  0.30604E-01  0.23702E-01  0.67491E-03  0.24740E-03  0.14328E+00  0.35928E-01  0.35855E-01  0.17753E+00  0.43742E-01  0.30671E-01  0.55653E-03  0.39970E-03  0.96635E-03  0.36380E-01  0.19924E-01  0.34760E-01  0.19238E-03  0.25333E-03  0.48994E-03  0.19967E-01  0.35795E-01  0.32304E-03
  0.27500E+03  0.97749E-04  0.19775E-03  0.64146E-03  0.18142E+00  0.76085E-03  0.19382E-03  0.27182E-03  0.48154E-03  0.41187E-01  0.39677E-01  0.44702E-03  0.24158E-03  0.66453E-03  0.59340E-01  0.35829E-01  0.33027E-01  0.76891E-03  0.30993E-03  0.14969E+00  0.27033E-01  0.32053E-01  0.17184E+00  0.39670E-01  0.32184E-01  0.64160E-03  0.41249E-03  0.96030E-03  0.26530E-01  0.14858E-01  0.26223E-01  0.29036E-03  0.25691E-03  0.48064E-03  0.42355E-01  0.38578E-01  0.39130E-03
  0.27600E+03  0.11404E-03  0.23019E-03  0.53318E-03  0.12845E+00  0.72181E-03  0.20706E-03  0.29484E-03  0.46432E-03  0.30765E-01  0.29411E-01  0.54593E-03  0.23555E-03  0.80291E-03  0.51252E-01  0.33337E-01  0.39302E-01  0.49854E-03  0.29823E-03  0.16235E+00  0.38726E-01  0.36086E-01  0.19758E+00  0.30771E-01  0.36276E-01  0.50564E-03  0.34662E-03  0.86670E-03  0.38930E-01  0.17195E-01  0.35411E-01  0.23315E-03  0.28401E-03  0.48004E-03  0.33478E-01  0.52710E-01  0.30636E-03
  0.27700E+03  0.10174E-03  0.19242E-03  0.70380E-03  0.19272E+00  0.58778E-03  0.27829E-03  0.21886E-03  0.50490E-03  0.29746E-01  0.29294E-01  0.51691E-03  0.19393E-03  0.56835E-03  0.35752E-01  0.14532E-01  0.36040E-01  0.91745E-03  0.41448E-03  0.18954E+00  0.31957E-01  0.22467E-01  0.17363E+00  0.22415E-01  0.39987E-01  0.65714E-03  0.42303E-03  0.78301E-03  0.31473E-01  0.36469E-01  0.32846E-01  0.24706E-03  0.24638E-03  0.42342E-03  0.32696E-01  0.40101E-01  0.35306E-03
  0.27800E+03  0.68727E-04  0.25854E-03  0.66559E-03  0.20407E+00  0.46394E-03  0.17632E-03  0.38660E-03  0.50547E-03  0.42556E-01  0.22374E-01  0.51985E-03  0.17764E-03  0.55014E-03  0.39655E-01  0.33503E-02  0.38853E-01  0.73006E-03  0.23907E-03  0.12454E+00  0.36505E-01  0.36126E-01  0.19950E+00  0.29215E-01  0.25383E-01  0.73123E-03  0.31701E-03  0.92240E-03  0.31376E-01  0.47952E-01  0.28449E-01  0.13267E-03  0.29561E-03  0.59585E-03  0.42580E-01  0.39425E-01  0.35462E-03
  0.27900E+03  0.87089E-04  0.31296E-03  0.76199E-03  0.18625E+00  0.55899E-03  0.21518E-03  0.20070E-03  0.46016E-03  0.39508E-01  0.25908E-01  0.63689E-03  0.28510E-03  0.61100E-03  0.36955E-01  0.35868E-01  0.35762E-01  0.66702E-03  0.42782E-03  0.13177E+00  0.31799E-01  0.36101E-01  0.20459E+00  0.30854E-01  0.40492E-01  0.84511E-03  0.41878E-03  0.82173E-03  0.36302E-01  0.15753E-01  0.34401E-01  0.24466E-03  0.31477E-03  0.57222E-03  0.29461E-01  0.39414E-01  0.36928E-03
  0.28000E+03  0.96618E-04  0.28969E-03  0.88805E-03  0.16763E+00  0.49805E-03  0.36507E-03  0.17317E-03  0.46420E-03  0.40900E-01  0.30388E-01  0.57037E-03  0.25526E-03  0.55665E-03  0.38392E-01  0.37481E-01  0.49778E-01  0.65345E-03  0.48228E-03  0.16069E+00  0.49018E-01  0.33121E-01  0.17486E+00  0.26434E-01  0.31773E-01  0.55116E-03  0.54257E-03  0.43953E-03  0.34413E-01  0.13368E-01  0.31833E-01  0.28484E-03  0.23017E-03  0.59137E-03  0.29956E-01  0.41707E-01  0.32522E-03
  0.28100E+03  0.98719E-04  0.29692E-03  0.75665E-03  0.15468E+00  0.67626E-03  0.34840E-03  0.16053E-03  0.26947E-03  0.28836E-01  0.42723E-01  0.41509E-03  0.27399E-03  0.39896E-03  0.36802E-01  0.49019E-01  0.44810E-01  0.53606E-03  0.44438E-03  0.18282E+00  0.28169E-01  0.39449E-01  0.14832E+00  0.38986E-01  0.41835E-01  0.75908E-03  0.43078E-03  0.56025E-03  0.41204E-01  0.16473E-02  0.36418E-01  0.29146E-03  0.20260E-03  0.54933E-03  0.36687E-01  0.39708E-01  0.42325E-03
  0.28200E+03  0.68520E-04  0.24377E-03  0.80394E-03  0.15666E+00  0.65207E-03  0.25862E-03  0.18400E-03  0.44034E-03  0.27640E-01  0.38834E-01  0.57642E-03  0.24794E-03  0.58331E-03  0.28184E-01  0.31177E-01  0.45507E-01  0.52923E-03  0.37228E-03  0.17853E+00  0.34499E-01  0.28613E-01  0.17560E+00  0.23144E-01  0.58049E-01  0.61098E-03  0.38516E-03  0.58133E-03  0.43166E-01  0.19192E-01  0.23717E-01  0.18592E-03  0.18768E-03  0.48383E-03  0.41484E-01  0.38331E-01  0.27788E-03
