The average electron(hole) population on different adiabatic wave function for one core sample. 
        time       wsit(1)      wsit(2)      wsit(3)      wsit(4)      wsit(5)      wsit(6)      wsit(7)      wsit(8)      wsit(9)     wsit(10)     wsit(11)     wsit(12)     wsit(13)     wsit(14)     wsit(15)     wsit(16)     wsit(17)     wsit(18)     wsit(19)     wsit(20)     wsit(21)     wsit(22)     wsit(23)     wsit(24)     wsit(25)     wsit(26)     wsit(27)     wsit(28)     wsit(29)     wsit(30)     wsit(31)     wsit(32)     wsit(33)     wsit(34)     wsit(35)     wsit(36)
         fs              1            2            3            4            5            6            7            8            9           10           11           12           13           14           15           16           17           18           19           20           21           22           23           24           25           26           27           28           29           30           31           32           33           34           35           36
  0.29500E+03  0.45163E-01  0.48873E-02  0.41591E+00  0.18824E+00  0.16798E+00  0.25495E-01  0.10416E-01  0.21935E-01  0.15372E-01  0.14025E-01  0.24043E-01  0.13519E-01  0.16561E-01  0.15314E-01  0.63831E-02  0.77440E-02  0.57332E-02  0.83304E-04  0.84981E-04  0.67562E-04  0.74084E-04  0.53427E-04  0.66811E-04  0.56299E-04  0.81655E-04  0.43583E-04  0.35763E-04  0.37220E-04  0.82414E-04  0.10121E-03  0.11745E-03  0.10291E-03  0.65791E-04  0.70586E-04  0.53293E-04  0.77338E-05
  0.29600E+03  0.45110E-01  0.49503E-02  0.41815E+00  0.18724E+00  0.16521E+00  0.33998E-01  0.11779E-01  0.18410E-01  0.17778E-01  0.15032E-01  0.15741E-01  0.12470E-01  0.15113E-01  0.14030E-01  0.81569E-02  0.10081E-01  0.55332E-02  0.59505E-04  0.75451E-04  0.10275E-03  0.70007E-04  0.83258E-04  0.55984E-04  0.48907E-04  0.43656E-04  0.56543E-04  0.39755E-04  0.35565E-04  0.62020E-04  0.90963E-04  0.99865E-04  0.87841E-04  0.71111E-04  0.61074E-04  0.70637E-04  0.10774E-04
  0.29700E+03  0.43387E-01  0.66705E-02  0.42651E+00  0.21523E+00  0.12256E+00  0.29156E-01  0.13913E-01  0.29402E-01  0.17404E-01  0.14481E-01  0.12623E-01  0.13485E-01  0.19686E-01  0.12724E-01  0.83542E-02  0.83759E-02  0.47878E-02  0.93518E-04  0.86982E-04  0.59531E-04  0.83617E-04  0.57992E-04  0.63678E-04  0.55853E-04  0.62543E-04  0.70825E-04  0.46889E-04  0.40058E-04  0.46914E-04  0.11486E-03  0.82287E-04  0.86818E-04  0.60819E-04  0.55273E-04  0.65738E-04  0.11632E-04
  0.29800E+03  0.45031E-01  0.50172E-02  0.42919E+00  0.23962E+00  0.11097E+00  0.32109E-01  0.12798E-01  0.15838E-01  0.24515E-01  0.13858E-01  0.15583E-01  0.14442E-01  0.81205E-02  0.75525E-02  0.94760E-02  0.69231E-02  0.76446E-02  0.78134E-04  0.77208E-04  0.82844E-04  0.87516E-04  0.79457E-04  0.89531E-04  0.82798E-04  0.51824E-04  0.81086E-04  0.47003E-04  0.50933E-04  0.32649E-04  0.13503E-03  0.10852E-03  0.56001E-04  0.64252E-04  0.63801E-04  0.35101E-04  0.10675E-04
  0.29900E+03  0.44019E-01  0.60531E-02  0.43641E+00  0.27859E+00  0.77802E-01  0.26741E-01  0.99753E-02  0.23903E-01  0.18482E-01  0.99671E-02  0.10780E-01  0.10923E-01  0.88871E-02  0.12706E-01  0.88619E-02  0.64613E-02  0.81958E-02  0.81729E-04  0.64858E-04  0.72818E-04  0.11807E-03  0.56981E-04  0.64462E-04  0.69734E-04  0.32280E-04  0.87266E-04  0.67878E-04  0.44659E-04  0.35957E-04  0.71791E-04  0.85463E-04  0.76941E-04  0.63098E-04  0.72250E-04  0.70663E-04  0.10539E-04
  0.30000E+03  0.43648E-01  0.63972E-02  0.42818E+00  0.29595E+00  0.53304E-01  0.22281E-01  0.19380E-01  0.22952E-01  0.13908E-01  0.18518E-01  0.11572E-01  0.12073E-01  0.99518E-02  0.81299E-02  0.10957E-01  0.83297E-02  0.13323E-01  0.61177E-04  0.92768E-04  0.42800E-04  0.71298E-04  0.56574E-04  0.66717E-04  0.69862E-04  0.32847E-04  0.63854E-04  0.67750E-04  0.46510E-04  0.31663E-04  0.66784E-04  0.85394E-04  0.59187E-04  0.60723E-04  0.67661E-04  0.87176E-04  0.83753E-05
  0.30100E+03  0.46856E-01  0.32021E-02  0.42891E+00  0.26958E+00  0.75844E-01  0.29680E-01  0.20525E-01  0.10755E-01  0.22283E-01  0.13818E-01  0.14187E-01  0.10476E-01  0.18140E-01  0.76674E-02  0.10398E-01  0.63659E-02  0.10156E-01  0.70446E-04  0.63775E-04  0.55730E-04  0.92009E-04  0.51977E-04  0.72906E-04  0.58764E-04  0.48445E-04  0.60141E-04  0.36981E-04  0.61647E-04  0.28029E-04  0.95177E-04  0.53272E-04  0.94536E-04  0.83352E-04  0.45466E-04  0.69604E-04  0.88868E-05
  0.30200E+03  0.48704E-01  0.13568E-02  0.43061E+00  0.25370E+00  0.92999E-01  0.25284E-01  0.18678E-01  0.13477E-01  0.22394E-01  0.12287E-01  0.14784E-01  0.14773E-01  0.14250E-01  0.10698E-01  0.64568E-02  0.84057E-02  0.98957E-02  0.90725E-04  0.43298E-04  0.10214E-03  0.58196E-04  0.73610E-04  0.70409E-04  0.70819E-04  0.74783E-04  0.67306E-04  0.39519E-04  0.49240E-04  0.36525E-04  0.98575E-04  0.91224E-04  0.64765E-04  0.87666E-04  0.71399E-04  0.48274E-04  0.10033E-04
  0.30300E+03  0.47202E-01  0.28583E-02  0.40464E+00  0.26614E+00  0.89467E-01  0.22983E-01  0.19517E-01  0.17379E-01  0.20130E-01  0.23483E-01  0.19431E-01  0.17839E-01  0.99864E-02  0.79481E-02  0.10632E-01  0.87094E-02  0.10444E-01  0.81960E-04  0.79955E-04  0.62415E-04  0.77324E-04  0.67369E-04  0.64629E-04  0.56023E-04  0.40897E-04  0.48818E-04  0.34184E-04  0.56508E-04  0.61635E-04  0.62886E-04  0.80552E-04  0.86990E-04  0.84103E-04  0.68971E-04  0.87368E-04  0.88016E-05
  0.30400E+03  0.44482E-01  0.55658E-02  0.41073E+00  0.23417E+00  0.10246E+00  0.24105E-01  0.23376E-01  0.20231E-01  0.14335E-01  0.19173E-01  0.20518E-01  0.17380E-01  0.15496E-01  0.70576E-02  0.13535E-01  0.13860E-01  0.12305E-01  0.62561E-04  0.78771E-04  0.41549E-04  0.88531E-04  0.70566E-04  0.71785E-04  0.44217E-04  0.81260E-04  0.49994E-04  0.68513E-04  0.34463E-04  0.23977E-04  0.87778E-04  0.72311E-04  0.86366E-04  0.11008E-03  0.70376E-04  0.65662E-04  0.91011E-05
  0.30500E+03  0.26612E-01  0.23429E-01  0.41591E+00  0.24268E+00  0.10731E+00  0.24101E-01  0.22797E-01  0.18965E-01  0.15385E-01  0.18591E-01  0.17837E-01  0.97517E-02  0.14344E-01  0.59217E-02  0.14744E-01  0.11207E-01  0.91231E-02  0.76422E-04  0.99194E-04  0.79955E-04  0.79110E-04  0.71074E-04  0.52355E-04  0.56455E-04  0.67072E-04  0.73331E-04  0.47649E-04  0.46215E-04  0.34204E-04  0.96451E-04  0.58729E-04  0.11514E-03  0.81650E-04  0.62727E-04  0.83529E-04  0.85864E-05
  0.30600E+03  0.40746E-01  0.93321E-02  0.41829E+00  0.26146E+00  0.79974E-01  0.19144E-01  0.26569E-01  0.18078E-01  0.13576E-01  0.18900E-01  0.20030E-01  0.11907E-01  0.13013E-01  0.14241E-01  0.12621E-01  0.11955E-01  0.87682E-02  0.16504E-03  0.93788E-04  0.73787E-04  0.57200E-04  0.11133E-03  0.59594E-04  0.92424E-04  0.49025E-04  0.61009E-04  0.41910E-04  0.54884E-04  0.31861E-04  0.88752E-04  0.80966E-04  0.76599E-04  0.90464E-04  0.80300E-04  0.77100E-04  0.82590E-05
  0.30700E+03  0.37024E-01  0.13049E-01  0.41088E+00  0.25007E+00  0.88736E-01  0.15894E-01  0.23555E-01  0.24265E-01  0.14380E-01  0.98549E-02  0.20680E-01  0.13088E-01  0.23093E-01  0.10182E-01  0.12645E-01  0.11092E-01  0.20112E-01  0.11310E-03  0.79692E-04  0.76228E-04  0.78755E-04  0.79910E-04  0.87871E-04  0.68756E-04  0.68423E-04  0.63175E-04  0.40146E-04  0.85516E-04  0.47452E-04  0.86508E-04  0.10360E-03  0.10713E-03  0.12508E-03  0.57758E-04  0.28361E-04  0.88271E-05
  0.30800E+03  0.15970E-01  0.34092E-01  0.41844E+00  0.25219E+00  0.10468E+00  0.18903E-01  0.15567E-01  0.16068E-01  0.10106E-01  0.14833E-01  0.22509E-01  0.85883E-02  0.18862E-01  0.11734E-01  0.12112E-01  0.10598E-01  0.13297E-01  0.15518E-03  0.81982E-04  0.76811E-04  0.86202E-04  0.54597E-04  0.57370E-04  0.74556E-04  0.10998E-03  0.72478E-04  0.58577E-04  0.67869E-04  0.28369E-04  0.93946E-04  0.94415E-04  0.11053E-03  0.78278E-04  0.75864E-04  0.59095E-04  0.10605E-04
  0.30900E+03  0.18433E-01  0.31636E-01  0.40999E+00  0.24111E+00  0.10792E+00  0.29551E-01  0.18579E-01  0.19919E-01  0.10648E-01  0.14975E-01  0.24332E-01  0.87912E-02  0.10595E-01  0.19627E-01  0.84853E-02  0.86676E-02  0.15224E-01  0.14840E-03  0.75626E-04  0.11753E-03  0.11182E-03  0.38173E-04  0.81106E-04  0.94679E-04  0.72204E-04  0.63248E-04  0.68321E-04  0.58023E-04  0.64153E-04  0.13513E-03  0.11682E-03  0.70846E-04  0.59374E-04  0.74828E-04  0.58596E-04  0.96877E-05
  0.31000E+03  0.39786E-01  0.10267E-01  0.44344E+00  0.21708E+00  0.98577E-01  0.29024E-01  0.22874E-01  0.21048E-01  0.12818E-01  0.13606E-01  0.14870E-01  0.80787E-02  0.12806E-01  0.18379E-01  0.11415E-01  0.93952E-02  0.15072E-01  0.13204E-03  0.73449E-04  0.78102E-04  0.92304E-04  0.81081E-04  0.72769E-04  0.93152E-04  0.61425E-04  0.79195E-04  0.60010E-04  0.84755E-04  0.51213E-04  0.91790E-04  0.11381E-03  0.66338E-04  0.65884E-04  0.81663E-04  0.74106E-04  0.89137E-05
  0.31100E+03  0.24726E-01  0.25350E-01  0.46655E+00  0.19371E+00  0.51983E-01  0.36738E-01  0.32435E-01  0.52998E-01  0.14661E-01  0.19485E-01  0.74118E-02  0.57730E-02  0.18199E-01  0.15456E-01  0.11934E-01  0.10257E-01  0.10917E-01  0.97349E-04  0.76915E-04  0.79384E-04  0.11736E-03  0.65724E-04  0.57972E-04  0.10474E-03  0.81812E-04  0.55763E-04  0.63485E-04  0.61025E-04  0.51706E-04  0.97557E-04  0.11088E-03  0.57610E-04  0.41754E-04  0.95398E-04  0.83472E-04  0.11876E-04
  0.31200E+03  0.22448E-01  0.27628E-01  0.49382E+00  0.20243E+00  0.26244E-01  0.29737E-01  0.30991E-01  0.19897E-01  0.47394E-01  0.19323E-01  0.16314E-01  0.13311E-01  0.12593E-01  0.89650E-02  0.10488E-01  0.10922E-01  0.60420E-02  0.84419E-04  0.10886E-03  0.60032E-04  0.11361E-03  0.10862E-03  0.96888E-04  0.69349E-04  0.57477E-04  0.69204E-04  0.38546E-04  0.73450E-04  0.44330E-04  0.12321E-03  0.14176E-03  0.79181E-04  0.38194E-04  0.78948E-04  0.55035E-04  0.92575E-05
  0.31300E+03  0.31005E-01  0.19060E-01  0.49335E+00  0.19113E+00  0.24266E-01  0.30516E-01  0.24933E-01  0.17712E-01  0.51786E-01  0.24834E-01  0.24656E-01  0.10776E-01  0.13392E-01  0.11191E-01  0.10252E-01  0.11122E-01  0.85268E-02  0.79641E-04  0.13689E-03  0.12364E-03  0.77624E-04  0.12386E-03  0.78247E-04  0.82177E-04  0.42640E-04  0.68744E-04  0.77712E-04  0.43905E-04  0.71034E-04  0.94784E-04  0.76932E-04  0.82883E-04  0.57244E-04  0.89757E-04  0.81602E-04  0.10322E-04
  0.31400E+03  0.40045E-01  0.10014E-01  0.50309E+00  0.17812E+00  0.24531E-01  0.29848E-01  0.19163E-01  0.21464E-01  0.57803E-01  0.19879E-01  0.23509E-01  0.17306E-01  0.10655E-01  0.10410E-01  0.10988E-01  0.11106E-01  0.10601E-01  0.97377E-04  0.12854E-03  0.69109E-04  0.96301E-04  0.80994E-04  0.68756E-04  0.81718E-04  0.70759E-04  0.99629E-04  0.61565E-04  0.58225E-04  0.49615E-04  0.83747E-04  0.85938E-04  0.10219E-03  0.62690E-04  0.91046E-04  0.71299E-04  0.10481E-04
  0.31500E+03  0.45297E-01  0.47788E-02  0.52108E+00  0.15379E+00  0.26476E-01  0.30892E-01  0.25257E-01  0.18803E-01  0.64126E-01  0.20883E-01  0.12569E-01  0.17316E-01  0.74982E-02  0.13142E-01  0.10216E-01  0.12805E-01  0.13634E-01  0.10165E-03  0.11149E-03  0.70437E-04  0.94477E-04  0.94133E-04  0.55505E-04  0.71861E-04  0.76558E-04  0.57118E-04  0.60576E-04  0.52439E-04  0.67716E-04  0.81435E-04  0.60804E-04  0.11232E-03  0.10464E-03  0.86149E-04  0.70951E-04  0.83301E-05
  0.31600E+03  0.43217E-01  0.68407E-02  0.51196E+00  0.16976E+00  0.34836E-01  0.23444E-01  0.25097E-01  0.15334E-01  0.66674E-01  0.19922E-01  0.13875E-01  0.14558E-01  0.87000E-02  0.15745E-01  0.71194E-02  0.99018E-02  0.11641E-01  0.10650E-03  0.82603E-04  0.56339E-04  0.91611E-04  0.64060E-04  0.35868E-04  0.11727E-03  0.71963E-04  0.57941E-04  0.54464E-04  0.54753E-04  0.66653E-04  0.78344E-04  0.81979E-04  0.67395E-04  0.60052E-04  0.12704E-03  0.88144E-04  0.95182E-05
  0.31700E+03  0.39901E-01  0.10148E-01  0.53726E+00  0.16872E+00  0.16077E-01  0.22023E-01  0.27816E-01  0.16080E-01  0.66469E-01  0.14413E-01  0.12198E-01  0.12450E-01  0.12941E-01  0.14739E-01  0.34948E-02  0.10997E-01  0.12981E-01  0.95491E-04  0.58254E-04  0.51396E-04  0.47863E-04  0.80003E-04  0.71965E-04  0.79345E-04  0.66692E-04  0.61389E-04  0.37680E-04  0.61024E-04  0.54977E-04  0.11057E-03  0.96071E-04  0.53479E-04  0.76210E-04  0.11253E-03  0.69023E-04  0.88823E-05
  0.31800E+03  0.31292E-01  0.18792E-01  0.56010E+00  0.14099E+00  0.11276E-01  0.13790E-01  0.36337E-01  0.21041E-01  0.60921E-01  0.10894E-01  0.21021E-01  0.10770E-01  0.12632E-01  0.15596E-01  0.83822E-02  0.88391E-02  0.15980E-01  0.10029E-03  0.55349E-04  0.60762E-04  0.76268E-04  0.63527E-04  0.86905E-04  0.10880E-03  0.84472E-04  0.54866E-04  0.51972E-04  0.49190E-04  0.48078E-04  0.52459E-04  0.73154E-04  0.11456E-03  0.91741E-04  0.10427E-03  0.55050E-04  0.68227E-05
  0.31900E+03  0.35221E-01  0.14876E-01  0.56737E+00  0.13009E+00  0.13396E-01  0.13213E-01  0.34618E-01  0.16128E-01  0.61767E-01  0.10725E-01  0.21650E-01  0.17559E-01  0.72133E-02  0.16221E-01  0.13118E-01  0.11297E-01  0.14192E-01  0.11148E-03  0.39793E-04  0.99168E-04  0.59033E-04  0.59253E-04  0.66493E-04  0.92145E-04  0.54267E-04  0.71528E-04  0.85267E-04  0.44424E-04  0.49573E-04  0.11718E-03  0.10582E-03  0.77482E-04  0.66520E-04  0.79607E-04  0.57529E-04  0.80710E-05
  0.32000E+03  0.48309E-01  0.17912E-02  0.57932E+00  0.11112E+00  0.20439E-01  0.16760E-01  0.42008E-01  0.17727E-01  0.53934E-01  0.15280E-01  0.15796E-01  0.18593E-01  0.11543E-01  0.15942E-01  0.10486E-01  0.97180E-02  0.99298E-02  0.10103E-03  0.79660E-04  0.60998E-04  0.49337E-04  0.12287E-03  0.69165E-04  0.93008E-04  0.43756E-04  0.37491E-04  0.65762E-04  0.46350E-04  0.52612E-04  0.12959E-03  0.50356E-04  0.77465E-04  0.60787E-04  0.97348E-04  0.64120E-04  0.88008E-05
  0.32100E+03  0.25185E-01  0.24926E-01  0.59297E+00  0.78022E-01  0.38665E-01  0.21899E-01  0.24739E-01  0.16325E-01  0.62726E-01  0.24989E-01  0.13876E-01  0.17401E-01  0.13667E-01  0.13244E-01  0.77174E-02  0.11003E-01  0.11329E-01  0.11364E-03  0.96024E-04  0.82022E-04  0.66584E-04  0.12369E-03  0.65089E-04  0.61239E-04  0.51283E-04  0.53589E-04  0.52283E-04  0.40918E-04  0.40519E-04  0.10317E-03  0.76154E-04  0.63934E-04  0.68026E-04  0.62775E-04  0.92730E-04  0.64799E-05
  0.32200E+03  0.26802E-01  0.23336E-01  0.58581E+00  0.82700E-01  0.52579E-01  0.26655E-01  0.19281E-01  0.13421E-01  0.57129E-01  0.22881E-01  0.13470E-01  0.16745E-01  0.14870E-01  0.10301E-01  0.12229E-01  0.87153E-02  0.11791E-01  0.10550E-03  0.12360E-03  0.56018E-04  0.86177E-04  0.10636E-03  0.42943E-04  0.42308E-04  0.38829E-04  0.63071E-04  0.57063E-04  0.59258E-04  0.40700E-04  0.98383E-04  0.88143E-04  0.78320E-04  0.54825E-04  0.72026E-04  0.67687E-04  0.44041E-05
  0.32300E+03  0.14763E-01  0.35311E-01  0.58827E+00  0.93166E-01  0.54477E-01  0.14657E-01  0.21750E-01  0.16526E-01  0.49815E-01  0.18580E-01  0.15502E-01  0.15078E-01  0.19638E-01  0.79900E-02  0.13429E-01  0.99040E-02  0.98031E-02  0.12983E-03  0.14278E-03  0.85136E-04  0.60248E-04  0.79878E-04  0.63933E-04  0.58726E-04  0.48490E-04  0.52589E-04  0.33181E-04  0.72944E-04  0.38527E-04  0.94437E-04  0.41900E-04  0.94247E-04  0.12140E-03  0.65475E-04  0.52486E-04  0.39114E-05
  0.32400E+03  0.14197E-01  0.35845E-01  0.62860E+00  0.71715E-01  0.46721E-01  0.13112E-01  0.24507E-01  0.19776E-01  0.50346E-01  0.21288E-01  0.90840E-02  0.10287E-01  0.12382E-01  0.92193E-02  0.90917E-02  0.91908E-02  0.13283E-01  0.10662E-03  0.12281E-03  0.11807E-03  0.87587E-04  0.63859E-04  0.47581E-04  0.80879E-04  0.45480E-04  0.49344E-04  0.59572E-04  0.68138E-04  0.48119E-04  0.81409E-04  0.82045E-04  0.56557E-04  0.96915E-04  0.65858E-04  0.74708E-04  0.46908E-05
  0.32500E+03  0.79304E-02  0.42105E-01  0.63754E+00  0.10356E+00  0.11834E-01  0.12835E-01  0.18476E-01  0.17528E-01  0.18192E-01  0.47597E-01  0.12416E-01  0.13117E-01  0.12892E-01  0.11745E-01  0.74775E-02  0.10060E-01  0.13340E-01  0.78010E-04  0.78205E-04  0.93040E-04  0.78258E-04  0.11556E-03  0.78046E-04  0.78415E-04  0.74047E-04  0.50214E-04  0.74452E-04  0.38535E-04  0.62595E-04  0.74577E-04  0.65791E-04  0.95210E-04  0.64853E-04  0.57854E-04  0.85621E-04  0.63098E-05
  0.32600E+03  0.51144E-03  0.49540E-01  0.62089E+00  0.11363E+00  0.14888E-01  0.15059E-01  0.14518E-01  0.18406E-01  0.10998E-01  0.48872E-01  0.19908E-01  0.15289E-01  0.11273E-01  0.16143E-01  0.66669E-02  0.98133E-02  0.12280E-01  0.10381E-03  0.80497E-04  0.52803E-04  0.65372E-04  0.11239E-03  0.61292E-04  0.62130E-04  0.86813E-04  0.52969E-04  0.40449E-04  0.58174E-04  0.63962E-04  0.14210E-03  0.72172E-04  0.55332E-04  0.57631E-04  0.76591E-04  0.64156E-04  0.80652E-05
  0.32700E+03  0.11470E-01  0.38606E-01  0.58930E+00  0.11937E+00  0.21410E-01  0.16935E-01  0.22528E-01  0.23599E-01  0.12549E-01  0.49137E-01  0.17990E-01  0.16821E-01  0.87083E-02  0.16767E-01  0.95534E-02  0.13421E-01  0.10472E-01  0.99112E-04  0.74473E-04  0.47255E-04  0.11177E-03  0.13305E-03  0.73003E-04  0.59427E-04  0.62303E-04  0.53991E-04  0.60912E-04  0.38171E-04  0.67034E-04  0.93272E-04  0.11366E-03  0.71498E-04  0.10316E-03  0.61754E-04  0.36757E-04  0.55191E-05
  0.32800E+03  0.26267E-02  0.47409E-01  0.56013E+00  0.14654E+00  0.16395E-01  0.31762E-01  0.18560E-01  0.25964E-01  0.50388E-01  0.13447E-01  0.86870E-02  0.98483E-02  0.13431E-01  0.12226E-01  0.17938E-01  0.12271E-01  0.10996E-01  0.11836E-03  0.15245E-03  0.71229E-04  0.76962E-04  0.90758E-04  0.62591E-04  0.44150E-04  0.39900E-04  0.66818E-04  0.45992E-04  0.51490E-04  0.65173E-04  0.15548E-03  0.61870E-04  0.72672E-04  0.83919E-04  0.38605E-04  0.86211E-04  0.38880E-05
  0.32900E+03  0.32534E-01  0.17611E-01  0.60823E+00  0.10371E+00  0.12947E-01  0.33385E-01  0.17427E-01  0.14555E-01  0.55896E-01  0.10228E-01  0.12209E-01  0.11791E-01  0.12498E-01  0.16765E-01  0.13036E-01  0.15265E-01  0.10432E-01  0.99333E-04  0.74665E-04  0.14145E-03  0.87361E-04  0.13094E-03  0.81581E-04  0.71250E-04  0.67782E-04  0.66245E-04  0.46470E-04  0.50522E-04  0.71586E-04  0.10788E-03  0.63714E-04  0.10172E-03  0.75992E-04  0.78446E-04  0.61604E-04  0.67526E-05
  0.33000E+03  0.40334E-01  0.97822E-02  0.58887E+00  0.10647E+00  0.11443E-01  0.31960E-01  0.28339E-01  0.13538E-01  0.58710E-01  0.10588E-01  0.13329E-01  0.17561E-01  0.17199E-01  0.10219E-01  0.14081E-01  0.13551E-01  0.12677E-01  0.77577E-04  0.51040E-04  0.88290E-04  0.63301E-04  0.11147E-03  0.74459E-04  0.54664E-04  0.82998E-04  0.63730E-04  0.56886E-04  0.52773E-04  0.70117E-04  0.11570E-03  0.74104E-04  0.55348E-04  0.10008E-03  0.91985E-04  0.61568E-04  0.80697E-05
  0.33100E+03  0.34305E-01  0.15810E-01  0.63482E+00  0.70849E-01  0.18322E-01  0.19113E-01  0.19645E-01  0.24915E-01  0.52924E-01  0.15666E-01  0.11167E-01  0.17098E-01  0.14159E-01  0.14211E-01  0.78174E-02  0.17629E-01  0.10162E-01  0.83199E-04  0.47894E-04  0.74129E-04  0.12212E-03  0.62882E-04  0.62088E-04  0.66839E-04  0.12191E-03  0.77422E-04  0.44233E-04  0.58360E-04  0.51556E-04  0.83975E-04  0.70272E-04  0.11193E-03  0.95257E-04  0.68775E-04  0.82708E-04  0.75670E-05
  0.33200E+03  0.24822E-02  0.47587E-01  0.66207E+00  0.57021E-01  0.12583E-01  0.18146E-01  0.17241E-01  0.25642E-01  0.54006E-01  0.17855E-01  0.12887E-01  0.13435E-01  0.13746E-01  0.10988E-01  0.10876E-01  0.13753E-01  0.82429E-02  0.92462E-04  0.71329E-04  0.52512E-04  0.92819E-04  0.70310E-04  0.66669E-04  0.13113E-03  0.92023E-04  0.11664E-03  0.51658E-04  0.54088E-04  0.31825E-04  0.11150E-03  0.49237E-04  0.85659E-04  0.84858E-04  0.11811E-03  0.56815E-04  0.10242E-04
  0.33300E+03  0.33910E-01  0.16183E-01  0.68159E+00  0.65590E-01  0.66140E-02  0.12063E-01  0.13312E-01  0.21561E-01  0.59282E-01  0.15334E-01  0.12373E-01  0.14927E-01  0.11440E-01  0.79490E-02  0.97360E-02  0.74016E-02  0.93435E-02  0.68829E-04  0.96991E-04  0.62562E-04  0.11541E-03  0.41662E-04  0.63841E-04  0.96834E-04  0.10026E-03  0.49626E-04  0.55097E-04  0.62541E-04  0.41836E-04  0.10007E-03  0.80646E-04  0.11929E-03  0.71085E-04  0.76201E-04  0.80134E-04  0.81711E-05
  0.33400E+03  0.24343E-01  0.25734E-01  0.65529E+00  0.78545E-01  0.12277E-01  0.14653E-01  0.23916E-01  0.17016E-01  0.49798E-01  0.19998E-01  0.14511E-01  0.18216E-01  0.11728E-01  0.91242E-02  0.76768E-02  0.83097E-02  0.74870E-02  0.49539E-04  0.72804E-04  0.92952E-04  0.63215E-04  0.44054E-04  0.59151E-04  0.68444E-04  0.19664E-03  0.59526E-04  0.38348E-04  0.54706E-04  0.57801E-04  0.14016E-03  0.51364E-04  0.76359E-04  0.82299E-04  0.85749E-04  0.80552E-04  0.59801E-05
  0.33500E+03  0.18356E-01  0.31700E-01  0.63972E+00  0.74091E-01  0.14638E-01  0.18863E-01  0.30335E-01  0.27267E-01  0.51943E-01  0.18560E-01  0.13624E-01  0.84534E-02  0.81992E-02  0.10937E-01  0.15991E-01  0.92749E-02  0.67640E-02  0.71053E-04  0.66557E-04  0.55275E-04  0.66715E-04  0.33279E-04  0.70058E-04  0.10886E-03  0.60999E-04  0.83876E-04  0.45591E-04  0.46603E-04  0.51640E-04  0.90120E-04  0.11885E-03  0.80799E-04  0.80079E-04  0.47420E-04  0.96319E-04  0.80546E-05
  0.33600E+03  0.31815E-01  0.18258E-01  0.65128E+00  0.48344E-01  0.19081E-01  0.21363E-01  0.29130E-01  0.30926E-01  0.56020E-01  0.19186E-01  0.10750E-01  0.95974E-02  0.73829E-02  0.17033E-01  0.10446E-01  0.77079E-02  0.10486E-01  0.55372E-04  0.75113E-04  0.65077E-04  0.37016E-04  0.53937E-04  0.90600E-04  0.64373E-04  0.70311E-04  0.54852E-04  0.39027E-04  0.45031E-04  0.47283E-04  0.86820E-04  0.11362E-03  0.56660E-04  0.76925E-04  0.86487E-04  0.69637E-04  0.78960E-05
  0.33700E+03  0.34887E-01  0.15151E-01  0.64469E+00  0.57995E-01  0.22817E-01  0.16177E-01  0.25339E-01  0.57702E-01  0.20181E-01  0.20413E-01  0.80636E-02  0.13587E-01  0.19146E-01  0.93007E-02  0.13517E-01  0.95324E-02  0.10341E-01  0.79243E-04  0.57745E-04  0.72317E-04  0.45184E-04  0.45315E-04  0.63711E-04  0.69291E-04  0.60474E-04  0.58040E-04  0.51840E-04  0.53937E-04  0.26934E-04  0.86609E-04  0.12254E-03  0.66665E-04  0.38061E-04  0.88512E-04  0.67382E-04  0.71039E-05
  0.33800E+03  0.30539E-01  0.19520E-01  0.62467E+00  0.79198E-01  0.17925E-01  0.17885E-01  0.25734E-01  0.63120E-01  0.15171E-01  0.82150E-02  0.11271E-01  0.26431E-01  0.12480E-01  0.17143E-01  0.78756E-02  0.12276E-01  0.94846E-02  0.82449E-04  0.54137E-04  0.75374E-04  0.47602E-04  0.41302E-04  0.49300E-04  0.40168E-04  0.60771E-04  0.37543E-04  0.29215E-04  0.39843E-04  0.33434E-04  0.74075E-04  0.12716E-03  0.61963E-04  0.69362E-04  0.52137E-04  0.79993E-04  0.44757E-05
  0.33900E+03  0.12851E-01  0.37172E-01  0.64294E+00  0.71441E-01  0.18254E-01  0.25889E-01  0.20633E-01  0.55392E-01  0.12698E-01  0.11365E-01  0.13822E-01  0.13099E-01  0.14083E-01  0.16129E-01  0.14301E-01  0.10304E-01  0.85752E-02  0.48218E-04  0.62642E-04  0.50471E-04  0.51154E-04  0.43357E-04  0.45924E-04  0.68121E-04  0.53936E-04  0.49125E-04  0.60583E-04  0.24369E-04  0.34192E-04  0.87890E-04  0.89682E-04  0.57323E-04  0.73992E-04  0.60940E-04  0.83308E-04  0.64910E-05
