 &plot nbnd=  32, nks=   152 /
   -5.058    3.594    4.726    4.726    7.680   10.112   11.117   11.117   13.324   14.725
   16.633   18.664   18.664   19.289   24.836   24.836   25.654   25.933   27.489   30.294
   32.727   33.500   33.500   37.109   37.109   37.246   38.560   39.878   39.914   39.914
   41.911   43.405
            0.000000  0.450000  0.000000
   -4.875    3.148    4.518    4.518    7.507    9.737   11.544   11.544   13.788   14.930
   17.143   18.950   18.950   19.610   24.220   24.220   25.244   26.420   27.029   30.647
   32.613   33.549   33.549   36.394   36.394   36.507   37.556   40.371   40.745   40.745
   41.625   43.208
            0.000000  0.500000  0.000000
   -4.671    2.699    4.324    4.324    7.348    9.354   11.981   11.981   14.294   15.160
   17.667   19.242   19.242   19.958   23.652   23.652   24.565   26.581   27.154   31.094
   32.399   33.487   33.487   35.756   35.756   35.790   36.558   40.766   41.431   41.559
   41.559   43.018
            0.000000  0.550000  0.000000
   -4.448    2.249    4.146    4.146    7.205    8.984   12.426   12.426   14.821   15.414
   18.192   19.511   19.511   20.336   23.161   23.161   23.900   26.154   27.825   31.650
   32.065   33.209   33.209   35.132   35.314   35.314   35.577   41.065   41.318   42.243
   42.243   42.836
            0.000000  0.600000  0.000000
   -4.204    1.800    3.984    3.984    7.079    8.634   12.877   12.877   15.357   15.691
   18.704   19.702   19.702   20.747   22.803   22.803   23.251   25.764   28.417   31.602
   32.306   32.666   32.666   34.557   34.639   35.126   35.126   41.276   41.278   42.350
   42.350   42.666
            0.000000  0.650000  0.000000
   -3.940    1.352    3.840    3.840    6.975    8.312   13.335   13.335   15.896   15.993
   19.179   19.737   19.737   21.194   22.619   22.656   22.656   25.431   28.927   31.021
   31.943   31.943   32.882   33.925   34.069   35.115   35.115   41.293   41.425   42.038
   42.038   42.508
            0.000000  0.700000  0.000000
   -3.658    0.908    3.714    3.714    6.892    8.020   13.798   13.798   16.318   16.430
   19.570   19.570   19.587   21.677   22.006   22.766   22.766   25.184   29.366   30.356
   31.137   31.137   32.475   33.648   34.325   35.188   35.188   41.355   41.523   41.684
   41.684   42.365
            0.000000  0.750000  0.000000
   -3.358    0.468    3.606    3.606    6.833    7.759   14.266   14.266   16.666   16.956
   19.239   19.239   19.888   21.412   22.196   23.094   23.094   25.055   29.646   29.743
   30.301   30.301   31.651   33.270   35.264   35.295   35.295   41.354   41.354   41.446
   41.590   42.236
            0.000000  0.800000  0.000000
   -3.039    0.035    3.518    3.518    6.798    7.529   14.738   14.738   17.039   17.469
   18.815   18.815   20.046   20.839   22.748   23.569   23.569   25.069   28.931   29.459
   29.459   30.010   30.888   32.917   35.411   35.411   36.309   41.064   41.064   41.539
   41.638   42.122
            0.000000  0.850000  0.000000
   -2.704   -0.390    3.449    3.449    6.789    7.332   15.210   15.210   17.434   17.965
   18.350   18.350   20.044   20.286   23.330   24.139   24.139   25.215   28.260   28.625
   28.625   29.724   30.687   32.576   35.519   35.519   37.397   40.824   40.824   41.587
   41.678   42.022
            0.000000  0.900000  0.000000
   -2.353   -0.806    3.400    3.400    6.807    7.166   15.675   15.675   17.853   17.878
   17.878   18.438   19.755   19.895   23.930   24.774   24.774   25.399   27.725   27.810
   27.810   29.017   30.946   32.242   35.607   35.607   38.491   40.644   40.644   41.502
   41.716   41.937
            0.000000  0.950000  0.000000
   -1.986   -1.212    3.370    3.370    6.853    7.032   16.103   16.103   17.442   17.442
   18.295   18.882   19.246   19.631   24.526   25.399   25.448   25.448   27.031   27.031
   27.522   28.330   31.261   31.912   35.664   35.664   39.544   40.532   40.532   41.155
   41.758   41.866
            0.000000  1.000000  0.000000
   -1.606   -1.606    3.360    3.360    6.928    6.928   16.333   16.333   17.209   17.209
   18.759   18.759   19.285   19.285   25.062   25.062   25.976   25.976   26.469   26.469
   27.778   27.778   31.584   31.584   35.684   35.684   40.474   40.474   40.494   40.494
   41.807   41.807
            0.050000  1.000000  0.000000
   -1.602   -1.602    3.327    3.327    6.988    6.988   16.230   16.230   17.083   17.083
   18.857   18.857   19.427   19.427   24.907   24.907   25.957   25.957   26.602   26.602
   27.873   27.873   31.480   31.480   35.766   35.766   39.963   39.963   40.967   40.967
   41.621   41.621
            0.100000  1.000000  0.000000
   -1.591   -1.591    3.236    3.236    7.163    7.163   15.881   15.881   16.917   16.917
   18.960   18.960   19.869   19.869   24.584   24.584   25.844   25.844   26.942   26.942
   28.128   28.128   31.197   31.197   35.979   35.979   39.432   39.432   41.096   41.096
   41.427   41.427
            0.150000  1.000000  0.000000
   -1.574   -1.574    3.103    3.103    7.434    7.434   15.341   15.341   16.842   16.842
   19.018   19.018   20.475   20.475   24.231   24.231   25.672   25.672   27.341   27.341
   28.498   28.498   30.814   30.814   36.245   36.245   38.928   38.928   40.392   40.392
   41.817   41.817
            0.200000  1.000000  0.000000
   -1.552   -1.552    2.950    2.950    7.782    7.782   14.720   14.720   16.813   16.813
   19.065   19.065   21.138   21.138   23.898   23.898   25.490   25.490   27.696   27.696
   28.929   28.929   30.438   30.438   36.467   36.467   38.509   38.509   39.560   39.560
   42.190   42.190
            0.250000  1.000000  0.000000
   -1.527   -1.527    2.795    2.795    8.190    8.190   14.073   14.073   16.804   16.804
   19.113   19.113   21.811   21.811   23.612   23.612   25.318   25.318   27.905   27.905
   29.283   29.283   30.301   30.301   36.527   36.527   38.253   38.253   38.681   38.681
   42.554   42.554
            0.300000  1.000000 -0.000000
   -1.502   -1.502    2.651    2.651    8.645    8.645   13.420   13.420   16.801   16.801
   19.160   19.160   22.436   22.436   23.424   23.424   25.170   25.170   27.833   27.833
   29.416   29.416   30.671   30.671   36.364   36.364   37.694   37.694   38.306   38.306
   42.906   42.906
            0.350000  1.000000  0.000000
   -1.478   -1.478    2.529    2.529    9.137    9.137   12.776   12.776   16.802   16.802
   19.204   19.204   22.785   22.785   23.559   23.559   25.050   25.050   27.461   27.461
   29.553   29.553   31.333   31.333   36.045   36.045   36.810   36.810   38.416   38.416
   43.188   43.188
            0.400000  1.000000  0.000000
   -1.458   -1.458    2.436    2.436    9.653    9.653   12.152   12.152   16.804   16.804
   19.240   19.240   22.767   22.767   24.100   24.100   24.966   24.966   26.929   26.929
   29.722   29.722   32.105   32.105   35.520   35.520   36.128   36.128   38.558   38.558
   43.219   43.219
            0.450000  1.000000 -0.000000
   -1.446   -1.446    2.378    2.378   10.168   10.168   11.572   11.572   16.806   16.806
   19.264   19.264   22.702   22.702   24.672   24.672   24.945   24.945   26.362   26.362
   29.851   29.851   32.935   32.935   34.703   34.703   35.830   35.830   38.663   38.663
   43.131   43.131
            0.500000  1.000000  0.000000
   -1.441   -1.441    2.358    2.358   10.492   10.492   11.227   11.227   16.807   16.807
   19.272   19.272   22.676   22.676   24.835   24.835   25.124   25.124   26.014   26.014
   29.898   29.898   33.714   33.714   33.910   33.910   35.746   35.746   38.700   38.700
   43.092   43.092
            0.525000  0.975000 -0.000000
   -1.551   -1.336    2.275    2.461   10.222   10.542   11.327   11.368   16.584   16.984
   19.077   19.504   22.473   22.858   24.608   24.879   25.091   25.163   25.900   26.345
   29.686   30.092   33.333   33.395   33.956   34.588   35.553   36.003   38.635   38.703
   42.835   43.313
            0.550000  0.950000 -0.000000
   -1.649   -1.249    2.200    2.593    9.800   10.539   11.579   11.609   16.340   17.062
   18.966   19.754   22.286   22.972   24.437   24.538   25.064   25.375   25.868   26.834
   29.470   30.243   32.890   33.027   34.087   35.245   35.511   36.333   38.564   38.596
   42.560   43.463
            0.575000  0.925000  0.000000
   -1.735   -1.180    2.133    2.752    9.362   10.512   11.830   11.938   16.080   17.000
   18.986   20.016   22.120   22.994   24.151   24.307   24.996   25.652   25.901   27.340
   29.247   30.338   32.467   32.707   34.239   35.204   36.205   36.708   38.398   38.501
   42.292   43.476
            0.600000  0.900000  0.000000
   -1.811   -1.126    2.074    2.931    8.938   10.477   12.104   12.288   15.807   16.802
   19.135   20.287   21.975   22.933   23.746   24.162   25.043   25.786   26.105   27.813
   29.019   30.359   32.091   32.449   34.406   35.111   36.972   37.077   38.142   38.484
   42.047   43.384
            0.625000  0.875000 -0.000000
   -1.874   -1.086    2.024    3.123    8.542   10.442   12.391   12.651   15.525   16.513
   19.376   20.561   21.852   22.822   23.336   23.979   25.202   25.815   26.430   28.220
   28.792   30.284   31.792   32.264   34.583   35.057   37.345   37.499   38.067   38.603
   41.835   43.256
            0.650000  0.850000 -0.000000
   -1.927   -1.058    1.983    3.316    8.183   10.411   12.686   13.024   15.236   16.169
   19.671   20.836   21.746   22.688   22.932   23.781   25.426   25.828   26.779   28.415
   28.694   30.101   31.592   32.156   34.762   35.053   37.269   37.430   38.697   38.934
   41.660   43.132
            0.675000  0.825000 -0.000000
   -1.967   -1.038    1.950    3.497    7.874   10.385   12.985   13.406   14.942   15.797
   19.998   21.107   21.647   22.541   22.548   23.592   25.673   25.835   27.131   28.229
   28.891   29.832   31.479   32.120   34.932   35.110   36.880   37.386   39.425   39.435
   41.524   42.925
            0.700000  0.800000  0.000000
   -1.996   -1.025    1.927    3.649    7.633   10.366   13.279   13.793   14.652   15.411
   20.344   21.364   21.531   22.212   22.385   23.437   25.840   25.909   27.467   28.006
   29.055   29.530   31.423   32.132   35.078   35.238   36.474   37.300   39.992   40.120
   41.425   42.435
            0.725000  0.775000 -0.000000
   -2.014   -1.018    1.913    3.752    7.477   10.355   13.549   14.177   14.385   15.025
   20.693   21.343   21.588   21.988   22.229   23.335   25.842   26.091   27.744   27.831
   29.149   29.264   31.397   32.159   35.180   35.442   36.089   37.226   40.581   40.654
   41.356   41.900
            0.750000  0.750000  0.000000
   -2.019   -1.015    1.908    3.788    7.422   10.351   13.693   14.241   14.461   14.740
   20.971   21.116   21.700   21.916   22.140   23.299   25.843   26.162   27.762   27.864
   29.147   29.179   31.390   32.172   35.216   35.662   35.806   37.198   40.871   41.042
   41.240   41.550
            0.712500  0.712500  0.000000
   -2.207   -0.826    1.814    3.920    7.576   11.115   13.236   13.780   14.093   14.346
   21.020   21.490   21.719   21.725   22.228   23.928   24.919   26.199   28.195   28.433
   28.783   29.602   32.114   32.848   34.101   35.430   35.645   36.540   40.706   41.196
   41.208   41.774
            0.675000  0.675000  0.000000
   -2.432   -0.610    1.793    4.067    7.746   11.870   12.796   13.376   13.737   13.976
   20.695   21.285   21.851   21.897   22.739   23.993   24.521   26.176   28.470   28.688
   29.034   30.105   32.874   33.047   33.544   35.160   35.623   35.684   40.567   41.174
   41.395   42.124
            0.637500  0.637500  0.000000
   -2.686   -0.368    1.839    4.227    7.931   12.374   12.408   13.231   13.397   13.634
   20.282   20.862   22.085   22.198   23.161   23.232   24.844   26.185   28.384   29.237
   29.583   30.651   32.139   33.648   34.121   34.739   35.091   35.599   40.457   41.135
   41.600   42.511
            0.600000  0.600000  0.000000
   -2.958   -0.101    1.945    4.398    8.128   11.973   12.275   13.078   13.323   13.790
   19.871   20.469   21.744   22.528   22.886   23.708   24.635   26.453   28.578   29.763
   29.828   31.230   31.695   33.730   34.279   34.463   35.494   35.578   40.379   41.009
   41.818   42.925
            0.562500  0.562500  0.000000
   -3.239    0.191    2.103    4.578    8.331   11.593   11.936   12.786   13.047   14.576
   19.476   20.119   20.911   22.838   23.120   24.076   24.171   26.844   29.019   29.248
   30.447   31.806   32.047   32.786   34.179   35.235   35.572   36.185   40.332   40.762
   42.040   43.369
            0.525000  0.525000  0.000000
   -3.522    0.508    2.304    4.763    8.537   11.236   11.585   12.526   12.810   15.368
   19.100   19.834   20.014   23.111   23.388   23.444   24.623   27.212   28.464   29.643
   31.067   31.652   32.600   32.782   34.042   35.596   35.994   36.931   40.313   40.412
   42.240   43.524
            0.487500  0.487500  0.000000
   -3.800    0.849    2.542    4.949    8.735   10.902   11.247   12.303   12.614   16.092
   18.723   19.145   19.658   22.663   23.319   23.785   25.069   27.539   27.693   30.377
   30.735   31.656   33.215   33.645   33.916   35.674   36.700   37.672   40.020   40.317
   42.354   43.022
            0.450000  0.450000  0.000000
   -4.068    1.215    2.812    5.134    8.917   10.591   10.928   12.125   12.465   16.647
   18.123   18.545   19.669   21.952   23.401   24.129   25.513   27.055   27.840   29.814
   31.156   32.168   33.829   33.872   34.573   35.837   37.275   38.380   39.699   40.336
   42.235   42.539
            0.412500  0.412500  0.000000
   -4.323    1.604    3.108    5.313    9.071   10.304   10.630   11.998   12.365   16.924
   17.298   18.227   19.916   21.332   23.273   24.460   25.956   26.654   28.125   28.939
   31.902   32.561   33.832   34.516   35.544   36.103   37.554   39.030   39.651   40.356
   41.781   42.107
            0.375000  0.375000  0.000000
   -4.561    2.015    3.426    5.481    9.187   10.041   10.353   11.923   12.319   16.478
   16.924   17.971   20.059   21.154   22.893   24.750   26.402   26.541   28.144   28.398
   32.464   32.814   34.059   35.090   36.453   36.543   37.479   39.590   39.991   40.362
   41.120   41.782
            0.337500  0.337500  0.000000
   -4.781    2.448    3.763    5.635    9.257    9.803   10.098   11.893   12.328   15.703
   16.745   17.757   19.666   21.758   22.321   24.936   26.659   26.851   27.499   28.661
   32.709   32.943   34.631   35.456   36.804   37.359   37.560   40.008   40.349   40.387
   40.551   41.634
            0.300000  0.300000  0.000000
   -4.981    2.901    4.111    5.772    9.284    9.589    9.863   11.877   12.394   15.001
   16.462   17.582   19.173   21.651   22.639   24.889   26.917   27.135   27.305   28.910
   32.748   32.977   35.410   35.426   37.036   37.544   38.564   39.662   40.199   40.356
   41.179   41.716
            0.262500  0.262500  0.000000
   -5.159    3.372    4.467    5.890    9.274    9.400    9.648   11.818   12.517   14.418
   16.116   17.449   18.730   20.945   23.610   24.536   27.130   27.251   27.762   29.143
   32.713   32.946   35.030   36.299   37.062   38.010   38.818   39.699   40.067   40.422
   41.814   42.045
            0.225000  0.225000  0.000000
   -5.315    3.857    4.822    5.987    9.236    9.238    9.454   11.639   12.692   14.019
   15.735   17.361   18.362   20.242   24.000   24.621   27.366   27.623   28.220   29.357
   32.654   32.867   34.517   36.899   37.188   38.148   38.574   39.587   40.518   40.672
   42.426   42.611
            0.187500  0.187500  0.000000
   -5.448    4.351    5.168    6.064    9.097    9.187    9.278   11.297   12.913   13.830
   15.346   17.318   18.070   19.565   23.418   25.645   27.712   28.007   28.675   29.549
   32.585   32.750   33.965   36.627   37.493   38.056   38.854   39.141   40.606   41.635
   42.996   43.357
            0.150000  0.150000  0.000000
   -5.558    4.847    5.493    6.124    8.984    9.121    9.125   10.842   13.168   13.797
   14.976   17.319   17.847   18.934   22.860   26.657   28.102   28.381   29.120   29.718
   32.504   32.599   33.415   36.325   36.897   37.997   38.877   39.667   40.673   42.533
   43.504   44.202
            0.112500  0.112500  0.000000
   -5.644    5.327    5.780    6.167    8.895    8.987    9.052   10.362   13.437   13.836
   14.654   17.355   17.683   18.372   22.368   27.620   28.499   28.722   29.541   29.869
   32.402   32.420   32.896   36.045   36.384   37.135   39.611   40.121   40.720   43.324
   43.931   44.985
            0.075000  0.075000  0.000000
   -5.705    5.762    6.012    6.196    8.832    8.879    8.956    9.947   13.689   13.891
   14.402   17.412   17.570   17.911   21.978   28.464   28.866   29.001   29.916   30.018
   32.227   32.262   32.443   35.822   35.982   36.371   40.216   40.473   40.752   43.958
   44.254   44.832
            0.037500  0.037500  0.000000
   -5.742    6.089    6.164    6.212    8.794    8.807    8.842    9.681   13.877   13.934
   14.243   17.463   17.505   17.597   21.724   29.053   29.144   29.187   30.193   30.196
   32.059   32.087   32.113   35.681   35.723   35.831   40.627   40.698   40.770   44.377
   44.457   44.690
            0.000000  0.000000  0.000000
   -5.755    6.218    6.218    6.218    8.781    8.781    8.781    9.595   13.949   13.949
   14.188   17.484   17.484   17.484   21.635   29.253   29.253   29.253   30.306   30.306
   31.987   31.987   31.987   35.633   35.633   35.633   40.775   40.775   40.775   44.525
   44.525   44.632
            0.025000  0.025000  0.025000
   -5.746    6.120    6.203    6.203    8.802    8.802    8.806    9.652   13.920   13.920
   14.225   17.449   17.539   17.539   21.695   29.152   29.176   29.176   30.231   30.231
   32.045   32.045   32.075   35.640   35.742   35.742   40.660   40.756   40.756   44.453
   44.453   44.671
            0.050000  0.050000  0.050000
   -5.722    5.860    6.162    6.162    8.842    8.862    8.862    9.835   13.839   13.839
   14.332   17.352   17.700   17.700   21.866   28.881   28.921   28.921   30.095   30.095
   32.170   32.170   32.307   35.663   36.051   36.051   40.336   40.697   40.697   44.239
   44.239   44.774
            0.075000  0.075000  0.075000
   -5.681    5.495    6.099    6.099    8.839    8.956    8.956   10.136   13.723   13.723
   14.504   17.213   17.950   17.950   22.132   28.480   28.480   28.503   30.008   30.008
   32.298   32.298   32.622   35.701   36.519   36.519   39.849   40.602   40.602   43.892
   43.892   44.912
            0.100000  0.100000  0.100000
   -5.623    5.071    6.019    6.019    8.795    9.074    9.074   10.516   13.592   13.592
   14.726   17.059   18.271   18.271   22.472   27.913   27.913   28.063   29.978   29.978
   32.408   32.408   32.975   35.753   37.090   37.090   39.247   40.474   40.474   43.418
   43.418   45.055
            0.125000  0.125000  0.125000
   -5.550    4.617    5.928    5.928    8.723    9.207    9.207   10.939   13.467   13.467
   14.974   16.924   18.647   18.647   22.867   27.280   27.280   27.595   29.981   29.981
   32.501   32.501   33.336   35.820   37.710   37.710   38.568   40.320   40.320   42.827
   42.827   44.863
            0.150000  0.150000  0.150000
   -5.461    4.149    5.831    5.831    8.636    9.343    9.343   11.381   13.363   13.363
   15.206   16.859   19.064   19.064   23.296   26.617   26.617   27.120   30.003   30.003
   32.581   32.581   33.687   35.901   37.843   38.320   38.320   40.147   40.147   42.154
   42.154   44.480
            0.175000  0.175000  0.175000
   -5.356    3.677    5.733    5.733    8.540    9.471    9.471   11.831   13.296   13.296
   15.354   16.933   19.512   19.512   23.730   25.947   25.947   26.669   30.037   30.037
   32.654   32.654   34.007   35.996   37.101   38.819   38.819   39.979   39.979   41.465
   41.465   44.212
            0.200000  0.200000  0.200000
   -5.237    3.206    5.637    5.637    8.442    9.583    9.583   12.280   13.278   13.278
   15.380   17.186   19.976   19.976   24.114   25.287   25.287   26.299   30.076   30.076
   32.721   32.721   34.255   36.102   36.388   38.994   38.994   39.886   39.886   40.884
   40.884   44.100
            0.225000  0.225000  0.225000
   -5.102    2.741    5.544    5.544    8.345    9.669    9.669   12.721   13.319   13.319
   15.318   17.585   20.440   20.440   24.318   24.658   24.658   26.139   30.116   30.116
   32.785   32.785   34.313   35.827   36.221   38.689   38.689   39.781   39.781   40.613
   40.613   44.195
            0.250000  0.250000  0.250000
   -4.954    2.286    5.456    5.456    8.251    9.726    9.726   13.147   13.424   13.424
   15.225   18.073   20.869   20.869   24.095   24.095   24.214   26.322   30.154   30.154
   32.846   32.846   33.967   35.632   36.349   38.083   38.083   39.559   39.559   40.566
   40.566   44.524
            0.275000  0.275000  0.275000
   -4.793    1.844    5.375    5.375    8.163    9.752    9.752   13.539   13.594   13.594
   15.150   18.610   21.182   21.182   23.679   23.679   23.894   26.762   30.183   30.183
   32.901   32.901   33.301   35.717   36.485   37.356   37.356   39.338   39.338   40.488
   40.488   43.897
            0.300000  0.300000  0.300000
   -4.620    1.417    5.301    5.301    8.081    9.753    9.753   13.824   13.824   13.863
   15.145   19.162   21.237   21.237   23.507   23.553   23.553   27.324   30.194   30.194
   32.520   32.950   32.950   35.867   36.603   36.603   36.627   39.143   39.143   40.338
   40.338   43.069
            0.325000  0.325000  0.325000
   -4.439    1.009    5.235    5.235    8.008    9.735    9.735   14.061   14.109   14.109
   15.273   19.688   20.974   20.974   23.145   23.778   23.778   27.943   30.178   30.178
   31.702   32.987   32.987   35.870   35.870   35.993   36.772   38.975   38.975   40.144
   40.144   42.288
            0.350000  0.350000  0.350000
   -4.250    0.623    5.178    5.178    7.943    9.706    9.706   14.124   14.440   14.440
   15.551   20.115   20.518   20.518   22.899   24.225   24.225   28.591   30.119   30.119
   30.875   33.007   33.007   35.194   35.194   36.049   36.916   38.834   38.834   39.932
   39.932   41.589
            0.375000  0.375000  0.375000
   -4.059    0.264    5.129    5.129    7.888    9.671    9.671   14.110   14.812   14.812
   15.920   19.985   19.985   20.322   22.896   24.779   24.779   29.229   29.995   29.995
   30.071   33.001   33.001   34.610   34.610   35.999   37.055   38.721   38.721   39.721
   39.721   41.007
            0.400000  0.400000  0.400000
   -3.872   -0.061    5.088    5.088    7.842    9.635    9.635   14.068   15.217   15.217
   16.328   19.429   19.429   20.251   23.201   25.385   25.385   29.131   29.783   29.783
   30.010   32.954   32.954   34.159   34.159   35.815   37.182   38.638   38.638   39.524
   39.524   40.572
            0.425000  0.425000  0.425000
   -3.700   -0.342    5.057    5.057    7.806    9.604    9.604   14.023   15.648   15.648
   16.744   18.873   18.873   19.990   23.731   26.019   26.019   28.336   29.465   29.465
   30.636   32.863   32.863   33.868   33.868   35.504   37.292   38.583   38.583   39.351
   39.351   40.288
            0.450000  0.450000  0.450000
   -3.555   -0.564    5.035    5.035    7.781    9.580    9.580   13.986   16.095   16.095
   17.136   18.334   18.334   19.663   24.379   26.663   26.663   27.530   29.038   29.038
   31.234   32.755   32.755   33.716   33.716   35.116   37.377   38.554   38.554   39.213
   39.213   40.130
            0.475000  0.475000  0.475000
   -3.456   -0.709    5.021    5.021    7.765    9.565    9.565   13.963   16.529   16.529
   17.453   17.845   17.845   19.372   25.073   26.754   27.303   27.303   28.520   28.520
   31.703   32.675   32.675   33.650   33.650   34.758   37.431   38.543   38.543   39.121
   39.121   40.057
            0.500000  0.500000  0.500000
   -3.420   -0.760    5.017    5.017    7.760    9.559    9.559   13.955   16.781   16.781
   17.574   17.574   17.586   19.246   25.581   26.221   27.858   27.858   28.004   28.004
   31.894   32.646   32.646   33.632   33.632   34.601   37.450   38.541   38.541   39.089
   39.089   40.037
            0.487500  0.525000  0.487500
   -3.416   -0.758    4.977    5.009    7.797    9.552    9.575   13.974   16.637   16.735
   17.561   17.625   17.727   19.279   25.576   26.211   27.774   27.778   28.070   28.074
   31.908   32.565   32.587   33.678   33.680   34.631   37.504   38.368   38.410   39.169
   39.190   40.070
            0.475000  0.550000  0.475000
   -3.404   -0.752    4.866    4.986    7.898    9.534    9.623   14.028   16.345   16.621
   17.519   17.754   18.017   19.376   25.561   26.180   27.643   27.645   28.158   28.161
   31.946   32.370   32.443   33.780   33.786   34.721   37.643   38.022   38.149   39.306
   39.325   40.168
            0.462500  0.575000  0.462500
   -3.383   -0.741    4.697    4.949    8.043    9.512    9.701   14.110   16.021   16.476
   17.460   17.924   18.338   19.531   25.533   26.125   27.495   27.525   28.215   28.218
   32.000   32.139   32.277   33.871   33.904   34.865   37.627   37.628   38.080   39.395
   39.429   40.318
            0.450000  0.600000  0.450000
   -3.354   -0.727    4.490    4.900    8.202    9.504    9.809   14.205   15.700   16.319
   17.399   18.116   18.655   19.739   25.488   26.046   27.340   27.430   28.225   28.235
   31.925   31.983   32.205   33.922   34.008   35.047   37.228   37.294   38.387   39.395
   39.533   40.500
            0.437500  0.625000  0.437500
   -3.318   -0.709    4.257    4.841    8.340    9.535    9.943   14.283   15.410   16.159
   17.348   18.320   18.954   19.997   25.418   25.949   27.174   27.365   28.188   28.196
   31.762   31.839   32.299   33.920   34.083   35.239   36.870   36.918   38.804   39.331
   39.624   40.701
            0.425000  0.650000  0.425000
   -3.273   -0.688    4.010    4.773    8.425    9.633   10.103   14.292   15.197   16.000
   17.323   18.531   19.229   20.299   25.311   25.851   26.994   27.325   28.100   28.108
   31.670   31.688   32.444   33.854   34.116   35.387   36.559   36.623   39.200   39.268
   39.718   40.914
            0.412500  0.675000  0.412500
   -3.220   -0.666    3.756    4.698    8.442    9.808   10.285   14.170   15.108   15.845
   17.337   18.748   19.480   20.639   25.158   25.768   26.791   27.294   27.957   28.002
   31.557   31.655   32.608   33.714   34.081   35.430   36.247   36.580   38.997   39.660
   39.921   41.135
            0.400000  0.700000  0.400000
   -3.159   -0.642    3.501    4.619    8.406   10.047   10.488   13.934   15.113   15.695
   17.406   18.968   19.712   21.007   24.965   25.701   26.551   27.240   27.792   27.902
   31.452   31.709   32.764   33.494   33.963   35.402   36.000   36.740   38.721   39.796
   40.407   41.355
            0.387500  0.725000  0.387500
   -3.090   -0.620    3.250    4.538    8.335   10.328   10.709   13.646   15.138   15.550
   17.539   19.189   19.928   21.394   24.744   25.641   26.265   27.129   27.633   27.850
   31.371   31.814   32.855   33.203   33.809   35.397   35.824   37.009   38.378   39.880
   40.961   41.562
            0.375000  0.750000  0.375000
   -3.014   -0.600    3.008    4.456    8.246   10.635   10.948   13.341   15.146   15.412
   17.740   19.410   20.130   21.793   24.508   25.578   25.929   26.956   27.498   27.861
   31.315   31.932   32.767   32.880   33.762   35.437   35.709   37.293   38.012   39.958
   41.524   41.735
            0.362500  0.775000  0.362500
   -2.931   -0.585    2.778    4.373    8.149   10.957   11.202   13.033   15.127   15.280
   18.004   19.630   20.320   22.200   24.264   25.496   25.550   26.753   27.396   27.921
   31.280   31.948   32.479   32.647   33.875   35.506   35.641   37.292   37.922   40.038
   41.852   42.039
            0.350000  0.800000  0.350000
   -2.840   -0.578    2.564    4.293    8.050   11.284   11.470   12.734   15.082   15.156
   18.323   19.847   20.497   22.608   24.021   25.137   25.377   26.559   27.327   28.011
   31.265   31.684   32.091   32.693   34.068   35.571   35.606   36.893   38.242   40.120
   41.901   42.241
            0.337500  0.825000  0.337500
