 written on 11Jun2022 at 21:50:32 
           2
         151
   -8   -4    0    1    1   -0.000000    0.000000   -0.000000    0.000000    0.572917    0.451055
   -8   -4    0    2    1    0.000052    0.000000   -0.000038    0.000000   -0.000000    0.000000
   -8   -4    0    1    2    0.000139   -0.000000   -0.000101    0.000000   -0.000000   -0.000000
   -8   -4    0    2    2    0.000000    0.000000    0.000000    0.000000   -0.052083    0.090211
   -7   -5    0    1    1   -0.000095   -0.000000    0.000055    0.000000    0.052083    0.374800
   -7   -5    0    2    1    0.000024   -0.000000   -0.000012    0.000000    0.000000    0.000000
   -7   -5    0    1    2    0.000126   -0.000000   -0.000090    0.000000    0.000000    0.000000
   -7   -5    0    2    2    0.000095   -0.000000   -0.000055    0.000000    0.107906    0.374800
   -7   -4    0    1    1   -0.000007   -0.000000    0.000023    0.000000    0.260417   -0.326456
   -7   -4    0    2    1   -0.000052    0.000000   -0.000038   -0.000000    0.000000   -0.000000
   -7   -4    0    1    2   -0.000025    0.000000   -0.000150   -0.000000   -0.000000    0.000000
   -7   -4    0    2    2    0.000007    0.000000   -0.000023   -0.000000    0.152511   -0.617521
   -7   -3    0    1    1    0.000016   -0.000000   -0.000017   -0.000000    0.332933    0.236245
   -7   -3    0    2    1    0.000000   -0.000000    0.000056    0.000000    0.000000   -0.000000
   -7   -3    0    1    2   -0.000094    0.000000   -0.000054    0.000000    0.000000    0.000000
   -7   -3    0    2    2   -0.000016   -0.000000    0.000017   -0.000000    0.041867   -0.364583
   -7   -2    0    1    1    0.000000    0.000000   -0.000110    0.000000   -0.090211    1.037927
   -7   -2    0    2    1   -0.000007    0.000000   -0.000074    0.000000   -0.000000   -0.000000
   -7   -2    0    1    2   -0.000142   -0.000000    0.000053   -0.000000    0.000000    0.000000
   -7   -2    0    2    2   -0.000000   -0.000000    0.000110   -0.000000   -0.468750   -0.374800
   -6   -6    0    1    1   -0.000219   -0.000000    0.000127    0.000000   -0.104167    0.000000
   -6   -6    0    2    1   -0.000050    0.000000    0.000029    0.000000   -0.000000    0.000000
   -6   -6    0    1    2    0.000050    0.000000   -0.000029    0.000000   -0.000000   -0.000000
   -6   -6    0    2    2    0.000219    0.000000   -0.000127    0.000000   -0.208333    0.000000
   -6   -5    0    1    1   -0.000013    0.000000    0.000007   -0.000000    0.364583   -0.451055
   -6   -5    0    2    1   -0.000041    0.000000    0.000038   -0.000000   -0.000000    0.000000
   -6   -5    0    1    2   -0.000001   -0.000000   -0.000022    0.000000    0.000000   -0.000000
   -6   -5    0    2    2    0.000013   -0.000000   -0.000007    0.000000    0.260417   -0.478966
   -6   -4    0    1    1    0.000058   -0.000000   -0.000047    0.000000   -0.572917   -0.811899
   -6   -4    0    2    1   -0.000011    0.000000   -0.000032    0.000000   -0.000000   -0.000000
   -6   -4    0    1    2   -0.000160   -0.000000   -0.000009    0.000000   -0.000000   -0.000000
   -6   -4    0    2    2   -0.000058    0.000000    0.000047   -0.000000    0.052083   -0.090211
   -6   -3    0    1    1    0.000004   -0.000000    0.000002   -0.000000    0.520833   -0.000000
   -6   -3    0    2    1   -0.000024    0.000000   -0.000008   -0.000000   -0.000000    0.000000
   -6   -3    0    1    2   -0.000057   -0.000000    0.000069   -0.000000   -0.000000   -0.000000
   -6   -3    0    2    2   -0.000004   -0.000000   -0.000002    0.000000    0.416667    0.208333
   -6   -2    0    1    1   -0.000012   -0.000000    0.000074    0.000000    0.052083    0.451055
   -6   -2    0    2    1    0.000007   -0.000000   -0.000074    0.000000   -0.000000   -0.000000
   -6   -2    0    1    2    0.000031   -0.000000   -0.000084   -0.000000    0.000000   -0.000000
   -6   -2    0    2    2    0.000012    0.000000   -0.000074   -0.000000   -0.364583    0.811899
   -6   -1    0    1    1   -0.000001   -0.000000   -0.000015   -0.000000    0.364583    0.451055
   -6   -1    0    2    1    0.000000   -0.000000   -0.000079   -0.000000   -0.000000    0.000000
   -6   -1    0    1    2   -0.000087    0.000000   -0.000134   -0.000000   -0.000000   -0.000000
   -6   -1    0    2    2    0.000001   -0.000000    0.000015    0.000000    0.260417    0.062300
   -6    0    0    1    1   -0.000000   -0.000000   -0.000253   -0.000000   -0.104167    0.000000
   -6    0    0    2    1    0.000019    0.000000   -0.000004   -0.000000    0.000000    0.000000
   -6    0    0    1    2   -0.000019    0.000000    0.000011    0.000000    0.000000   -0.000000
   -6    0    0    2    2   -0.000000   -0.000000    0.000253    0.000000    0.208333    0.000000
   -5   -6    0    1    1   -0.000013   -0.000000    0.000008    0.000000   -0.475227   -0.142294
   -5   -6    0    2    1   -0.000019    0.000000   -0.000011    0.000000    0.000000   -0.000000
   -5   -6    0    1    2    0.000054    0.000000   -0.000016    0.000000    0.000000    0.000000
   -5   -6    0    2    2    0.000013   -0.000000   -0.000008    0.000000   -0.138555   -0.364583
   -5   -5    0    1    1    0.000227   -0.000000   -0.000131    0.000000    0.555221    0.135817
   -5   -5    0    2    1    0.000144    0.000000    0.000004    0.000000    0.000000   -0.000000
   -5   -5    0    1    2   -0.000068   -0.000000    0.000127   -0.000000    0.000000   -0.000000
   -5   -5    0    2    2   -0.000227    0.000000    0.000131   -0.000000    0.673344   -0.645433
   -5   -4    0    1    1    0.000047   -0.000000   -0.000035    0.000000    0.374800   -1.218349
   -5   -4    0    2    1    0.000009    0.000000    0.000046   -0.000000    0.000000   -0.000000
   -5   -4    0    1    2    0.000046    0.000000    0.000106   -0.000000   -0.000000    0.000000
   -5   -4    0    2    2   -0.000047    0.000000    0.000035   -0.000000    0.440839    0.659388
   -5   -3    0    1    1   -0.000011   -0.000000    0.000005    0.000000    0.076255    0.208333
   -5   -3    0    2    1    0.000231    0.000000    0.000176    0.000000    0.000000    0.000000
   -5   -3    0    1    2   -0.000031    0.000000   -0.000202    0.000000    0.000000   -0.000000
   -5   -3    0    2    2    0.000011   -0.000000   -0.000005    0.000000   -0.583133    0.003739
   -5   -2    0    1    1   -0.000001    0.000000   -0.000011   -0.000000    0.024172    0.013956
   -5   -2    0    2    1    0.000036    0.000000   -0.000019    0.000000    0.000000   -0.000000
   -5   -2    0    1    2    0.000504    0.000000    0.000291   -0.000000   -0.000000    0.000000
   -5   -2    0    2    2    0.000001    0.000000    0.000011   -0.000000   -0.360844    0.104167
   -5   -1    0    1    1   -0.000007    0.000000    0.000058   -0.000000   -0.545005    0.298544
   -5   -1    0    2    1    0.000085    0.000000    0.000117    0.000000    0.000000   -0.000000
   -5   -1    0    1    2   -0.000190   -0.000000    0.000074    0.000000    0.000000    0.000000
   -5   -1    0    2    2    0.000007   -0.000000   -0.000058    0.000000    0.336672    0.478966
   -5    0    0    1    1   -0.000000    0.000000    0.000262   -0.000000    0.218550   -0.815638
   -5    0    0    2    1   -0.000019   -0.000000   -0.000004    0.000000   -0.000000   -0.000000
   -5    0    0    1    2    0.000114   -0.000000   -0.000013   -0.000000   -0.000000    0.000000
   -5    0    0    2    2    0.000000   -0.000000   -0.000262   -0.000000   -0.707732   -0.933761
   -5    1    0    1    1    0.000001    0.000000   -0.000015    0.000000    0.298544    0.052083
   -5    1    0    2    1    0.000000   -0.000000   -0.000133   -0.000000    0.000000    0.000000
   -5    1    0    1    2    0.000076   -0.000000   -0.000122    0.000000    0.000000    0.000000
   -5    1    0    2    2   -0.000001    0.000000    0.000015   -0.000000   -0.409188   -0.284589
   -5    2    0    1    1   -0.000000   -0.000000   -0.000110   -0.000000   -0.090211   -1.037927
   -5    2    0    2    1    0.000153   -0.000000   -0.000013    0.000000    0.000000   -0.000000
   -5    2    0    1    2    0.000013    0.000000    0.000055   -0.000000   -0.000000    0.000000
   -5    2    0    2    2    0.000000    0.000000    0.000110    0.000000   -0.468750    0.374800
   -4   -7    0    1    1   -0.000023    0.000000   -0.000005   -0.000000    0.270633    0.052083
   -4   -7    0    2    1   -0.000117   -0.000000   -0.000096   -0.000000   -0.000000   -0.000000
   -4   -7    0    1    2   -0.000007    0.000000   -0.000065    0.000000   -0.000000    0.000000
   -4   -7    0    2    2    0.000023    0.000000    0.000005   -0.000000   -0.360844   -0.180422
   -4   -6    0    1    1    0.000070   -0.000000   -0.000027    0.000000    0.208333    0.000000
   -4   -6    0    2    1    0.000073    0.000000   -0.000143    0.000000   -0.000000    0.000000
   -4   -6    0    1    2   -0.000022   -0.000000   -0.000025    0.000000   -0.000000   -0.000000
   -4   -6    0    2    2   -0.000070   -0.000000    0.000027   -0.000000    0.260417    0.090211
   -4   -5    0    1    1    0.000054    0.000000   -0.000023   -0.000000    0.041867    0.260417
   -4   -5    0    2    1    0.000069    0.000000    0.000092   -0.000000   -0.000000   -0.000000
   -4   -5    0    1    2    0.000036   -0.000000    0.000030   -0.000000   -0.000000   -0.000000
   -4   -5    0    2    2   -0.000054   -0.000000    0.000023    0.000000   -1.058360   -0.222289
   -4   -4    0    1    1   -0.000145   -0.000000    0.000084    0.000000   -0.052083   -0.451055
   -4   -4    0    2    1   -0.000144    0.000000   -0.000174    0.000000   -0.000000   -0.000000
   -4   -4    0    1    2   -0.000079    0.000000   -0.000212    0.000000   -0.000000   -0.000000
   -4   -4    0    2    2    0.000145   -0.000000   -0.000084    0.000000   -0.520833   -0.721688
   -4   -3    0    1    1   -0.000116   -0.000000    0.000109    0.000000    0.114383   -0.218550
   -4   -3    0    2    1    0.000039   -0.000000    0.000098   -0.000000   -0.000000   -0.000000
   -4   -3    0    1    2    0.000018   -0.000000    0.000017   -0.000000    0.000000   -0.000000
   -4   -3    0    2    2    0.000116   -0.000000   -0.000109    0.000000    0.156250   -0.451055
   -4   -2    0    1    1   -0.000001    0.000000   -0.000001   -0.000000   -0.572917    0.811899
   -4   -2    0    2    1    0.000076    0.000000    0.000005   -0.000000   -0.000000   -0.000000
   -4   -2    0    1    2    0.000121   -0.000000   -0.000040   -0.000000   -0.000000   -0.000000
   -4   -2    0    2    2    0.000001    0.000000    0.000001   -0.000000   -0.052083   -0.090211
   -4   -1    0    1    1    0.000037    0.000000   -0.000155   -0.000000   -0.270633   -0.052083
   -4   -1    0    2    1   -0.000202   -0.000000   -0.000038   -0.000000   -0.000000    0.000000
   -4   -1    0    1    2    0.000026    0.000000    0.000125    0.000000   -0.000000   -0.000000
   -4   -1    0    2    2   -0.000037    0.000000    0.000155   -0.000000    0.360844   -0.180422
   -4    0    0    1    1   -0.000000   -0.000000   -0.000167   -0.000000    0.104167   -0.180422
   -4    0    0    2    1    0.000110    0.000000    0.000042   -0.000000   -0.000000    0.000000
   -4    0    0    1    2    0.000024    0.000000    0.000007    0.000000   -0.000000   -0.000000
   -4    0    0    2    2    0.000000    0.000000    0.000167    0.000000   -0.364583   -0.270633
   -4    1    0    1    1    0.000007   -0.000000    0.000058   -0.000000    0.583133   -0.260417
   -4    1    0    2    1   -0.000087   -0.000000    0.000098   -0.000000   -0.000000    0.000000
   -4    1    0    1    2   -0.000223   -0.000000    0.000037    0.000000   -0.000000   -0.000000
   -4    1    0    2    2   -0.000007    0.000000   -0.000058    0.000000    0.745860    0.402711
   -4    2    0    1    1    0.000012   -0.000000    0.000074   -0.000000   -1.197917   -0.270633
   -4    2    0    2    1   -0.000153   -0.000000   -0.000013    0.000000   -0.000000    0.000000
   -4    2    0    1    2    0.000044    0.000000    0.000016    0.000000   -0.000000   -0.000000
   -4    2    0    2    2   -0.000012   -0.000000   -0.000074    0.000000   -0.520833   -0.000000
   -4    3    0    1    1   -0.000016   -0.000000   -0.000017   -0.000000   -0.426883   -0.322716
   -4    3    0    2    1    0.000000    0.000000   -0.000138   -0.000000   -0.000000    0.000000
   -4    3    0    1    2   -0.000033   -0.000000   -0.000007    0.000000   -0.000000   -0.000000
   -4    3    0    2    2    0.000016    0.000000    0.000017    0.000000    0.156250   -0.451055
   -4    4    0    1    1    0.000000   -0.000000   -0.000000   -0.000000    0.572917   -0.451055
   -4    4    0    2    1   -0.000157   -0.000000    0.000070    0.000000   -0.000000    0.000000
   -4    4    0    1    2   -0.000059    0.000000    0.000026    0.000000   -0.000000   -0.000000
   -4    4    0    2    2   -0.000000   -0.000000    0.000000   -0.000000   -0.052083   -0.090211
   -3   -7    0    1    1    0.000023   -0.000000   -0.000005   -0.000000    0.753339   -1.152310
   -3   -7    0    2    1   -0.000000    0.000000   -0.000109    0.000000    0.000000   -0.000000
   -3   -7    0    1    2    0.000049    0.000000    0.000028    0.000000    0.000000    0.000000
   -3   -7    0    2    2   -0.000023   -0.000000    0.000005    0.000000    1.142094   -0.478966
   -3   -6    0    1    1    0.000000    0.000000   -0.000005   -0.000000   -1.250000   -0.729167
   -3   -6    0    2    1    0.000088    0.000000   -0.000015   -0.000000    0.000000   -0.000000
   -3   -6    0    1    2    0.000005    0.000000   -0.000025   -0.000000    0.000000    0.000000
   -3   -6    0    2    2   -0.000000   -0.000000    0.000005    0.000000    0.312500   -0.104167
   -3   -5    0    1    1   -0.000009    0.000000    0.000007   -0.000000   -0.440839    0.374800
   -3   -5    0    2    1   -0.000159   -0.000000   -0.000127    0.000000    0.000000   -0.000000
   -3   -5    0    1    2    0.000037   -0.000000    0.000288    0.000000    0.000000    0.000000
   -3   -5    0    2    2    0.000009    0.000000   -0.000007   -0.000000    0.024172    0.555222
   -3   -4    0    1    1   -0.000152   -0.000000    0.000046    0.000000   -0.052083    0.034388
   -3   -4    0    2    1    0.000006   -0.000000    0.000025    0.000000    0.000000   -0.000000
   -3   -4    0    1    2    0.000065   -0.000000    0.000082   -0.000000    0.000000    0.000000
   -3   -4    0    2    2    0.000152    0.000000   -0.000046   -0.000000    0.621261    0.687300
   -3   -3    0    1    1   -0.000167    0.000000    0.000096   -0.000000   -0.208333    0.104167
